MANUTENÇÕES CORRETIVAS REALIZADAS INTERNAMENTE DURANTE O CONTRATO SL ENGENHARIA HOSPITALAR E HOSPITAL DAS CLÍNICAS;Unnamed: 1;Unnamed: 2;Unnamed: 3;Unnamed: 4;Unnamed: 5;Unnamed: 6;Unnamed: 7;Unnamed: 8;Unnamed: 9;Unnamed: 10;Unnamed: 11
202303837;SENSOR DE OXIMETRIA ADULTO;;ALFAMED SISTEMAS MÉDICOS LTDA;HCPE-1715;;;UTI GERAL / URCC;23/10/2023 08:30;23/10/2023 11:00;AJUSTE/ REPARO - CABO / CABO DE FORÇA;0,00
202303839;CAMA HOSPITALAR ELÉTRICA;ELEGANZA SMART;LINET;HCPE-0139;758.475;20120070735;10° NORTE;23/10/2023 13:30;23/10/2023 14:30;TESTE DE FUNCIONAMENTO;0,00
202303840;CAMA HOSPITALAR ELÉTRICA;ELEGANZA SMART;LINET;HCPE-0745;407.066;20120070572;10° NORTE;23/10/2023 14:00;23/10/2023 15:30;TESTE DE FUNCIONAMENTO;0,00
202303843;SENSOR DE OXIMETRIA ADULTO;;ALFAMED SISTEMAS MÉDICOS LTDA;HCPE-1715;;;UTI GERAL / URCC;24/10/2023 08:00;24/10/2023 09:00;AJUSTE/ REPARO - ESTRUTURA FÍSICA;0,00
202303846;CAIXA TÉRMICA;TERMÔMETRO ACOPLADO;AUTOM;HCPE-1794;;;BANCO DE LEITE;23/10/2023 11:47;26/10/2023 08:30;TESTE DE FUNCIONAMENTO;0,00
202303853;ESFIGMOMANÔMETRO ANERÓIDE MANUAL;MANUAL;BIC;HCPE-2912;;;CENTRAL DE EQUIPAMENTOS;26/10/2023 08:26;26/10/2023 09:00;CALIBRAÇÃO - REALIZAÇÃO;0,00
202303854;ESFIGMOMANÔMETRO ANERÓIDE MANUAL;EA100;INCOTERM;HCPE-1789;;;CENTRAL DE EQUIPAMENTOS;26/10/2023 08:27;26/10/2023 10:55;CALIBRAÇÃO - REALIZAÇÃO;0,00
202303855;MONITOR MULTIPARAMÉTRICO;EFFICIA CM100;PHILIPS;HCPE-3318;769.391;CN12010029;UTI NEONATAL;23/10/2023 13:30;23/10/2023 15:00;ANÁLISE - REALIZAÇÃO;0,00
202303859;VENTILADOR PULMONAR;INTER 5 PLUS;INTERMED;HCPE-1790;;IP5-2004-04-00393;CENTRAL DE EQUIPAMENTOS;26/10/2023 10:01;26/10/2023 16:00;VERIFICAÇÃO;0,00
202303869;CAMA HOSPITALAR ELÉTRICA;ELEGANZA SMART;LINET;HCPE-0877;756.358;20120068005;10° NORTE;30/10/2023 09:39;30/10/2023 10:40;AJUSTE/ REPARO - CABO / CABO DE FORÇA;0,00
202303870;CAMA HOSPITALAR ELÉTRICA;ELEGANZA SMART;LINET;HCPE-0290;764.910;20120074100;11° NORTE;30/10/2023 10:56;30/10/2023 17:20;SUBSTITUIÇÃO DE ACESSÓRIO;94,00
202303871;CAMA HOSPITALAR ELÉTRICA;ELEGANZA SMART;LINET;HCPE-0297;758.680;20120054817;9° SUL;30/10/2023 10:58;30/10/2023 15:50;AJUSTE/ REPARO - CABO / CABO DE FORÇA;0,00
202303873;MONITOR MULTIPARAMÉTRICO;VITA 600;ALFAMED SISTEMAS MÉDICOS LTDA;HCPE-0474;760.305;V600000448;UTI GERAL / URCC;30/10/2023 08:34;30/10/2023 09:30;REPARO DE ACESSÓRIO;0,00
202303875;MONITOR DE VÍDEO / LCD;EJMLA26EK1;PANASONIC;HCPE-1923;410.376;I4ID10279;BLOCO CIRÚRGICO;27/10/2023 13:00;27/10/2023 14:30;CONFIGURAÇÃO;0,00
202303878;TERMÔMETRO DE REFRIGERADOR;;INCOTERM;HCPE-2318;;0618;BANCO DE LEITE;31/10/2023 08:23;01/11/2023 10:30;AJUSTE/ REPARO - PLACA ELETRÔNICA;0,00
202303879;TERMÔMETRO DE REFRIGERADOR;;INCOTERM;HCPE-3492;770.443;;BANCO DE LEITE;31/10/2023 08:20;31/10/2023 09:00;AJUSTE/ REPARO - ESTRUTURA FÍSICA;0,00
202303886;TERMÔMETRO DE REFRIGERADOR;;INCOTERM;HCPE-3491;770.441;;BANCO DE LEITE;31/10/2023 08:21;31/10/2023 09:30;AJUSTE/ REPARO - PLACA ELETRÔNICA;0,00
202303887;BALANÇA ANTROPOMÉTRICA;P-200C;LÍDER;HCPE-2929;;81528;9° NORTE (MATERNIDADE);31/10/2023 07:30;31/10/2023 08:20;AJUSTE/ REPARO - ESTRUTURA FÍSICA;0,00
202303927;LÂMINA PARA LARINGOSCÓPIO;;;HCPE-1788;;;UTI GERAL / URCC;01/11/2023 08:28;01/11/2023 08:33;AJUSTE DE POSICIONAMENTO PARTE/ PEÇA;0,00
202303931;ESTIMULADOR NEURO-MUSCULAR;NEURODYN II;IBRAMED;HCPE-1333;415.099;0077870090;ENGENHARIA CLÍNICA (STEC);01/11/2023 09:46;01/11/2023 11:47;VERIFICAÇÃO;0,00
202303932;CABO DE PLACA DE BISTURI;;GENÉRICO;HCPE-0147;;;GENÉRICO;31/10/2023 10:30;31/10/2023 17:00;ANÁLISE - REALIZAÇÃO;0,00
202303933;MONITOR MULTIPARAMÉTRICO;DASH 4000 (ECG/SPO2/TEMP/PI/CO2);GE;HCPE-1302;414.968;SD0010481163GA;UTI GERAL / URCC;01/11/2023 08:42;01/11/2023 09:27;VERIFICAÇÃO;0,00
202303942;CABO DE ECG PARA MONITOR;5 VIAS;ALFAMED SISTEMAS MÉDICOS LTDA;HCPE-2057;;;UTI GERAL / URCC;06/11/2023 09:31;10/11/2023 12:00;EMISSÃO DE PARECER DE INATIVAÇÃO;0,00
202303943;VIDEOCOLONOSCÓPIO;CF-Q150L;OLYMPUS;HCPE-1854;;2505124;ENDOSCOPIA;25/10/2023 12:40;01/12/2023 08:00;ATUALIZAÇÃO DE O.S.;0,00
202303946;CABO DE ECG PARA MONITOR;5 VIAS;ALFAMED SISTEMAS MÉDICOS LTDA;HCPE-2057;;;GENÉRICO;06/11/2023 14:30;14/11/2023 12:00;EMISSÃO DE PARECER DE INATIVAÇÃO;0,00
202303948;UMIDIFICADOR;MISTY 3;INTERMED;HCPE-2198;;M3-2004-05-11594;CENTRAL DE EQUIPAMENTOS;06/11/2023 15:00;06/11/2023 16:30;REPARO / AJUSTE;0,00
202303949;ELETROCARDIÓGRAFO;SE-300B;EDAN;HCPE-2820;771.982;M20413150037;UTI GERAL / URCC;07/11/2023 08:20;07/11/2023 09:21;TESTE DE FUNCIONAMENTO;0,00
202303950;REFRIGERADOR PARA SANGUE;BSG 05 DGR;INDREL;HCPE-1025;413.072;;HEMOTERAPIA;06/11/2023 15:43;08/11/2023 16:30;AJUSTE/ REPARO - ESTRUTURA FÍSICA;0,00
202303956;CONTADOR DE LEUCÓCITOS;LEUCOTRON T-P;LEUCOTRON;HCPE-2861;;2986/34;LAB. HEMATOLOGIA;07/11/2023 09:07;07/11/2023 12:10;ANÁLISE - REALIZAÇÃO;0,00
202303957;DIGITALIZADORA DE IMAGENS;CR 85-X;AGFA;HCPE-1470;414.865;5736;RAIO-X (UDI);07/11/2023 10:30;14/11/2023 15:01;TESTE DE FUNCIONAMENTO;0,00
202303966;CAMA HOSPITALAR ELÉTRICA;ELEGANZA SMART;LINET;HCPE-0784;757.284;20120054839;SALA DE ESTABILIZAÇÃO;08/11/2023 08:40;08/11/2023 18:00;AJUSTE/ REPARO - PLACA ELETRÔNICA;0,00
202303967;CAMA HOSPITALAR ELÉTRICA;ELEGANZA SMART;LINET;HCPE-0779;757.259;20120054971;11° NORTE;08/11/2023 08:41;08/11/2023 11:11;REPARO DE ACESSÓRIO;94,00
202303968;FOCO CIRÚRGICO FIXO;QUANTA;BAUMER;HCPE-1576;410.895;YUZW008;BLOCO CIRÚRGICO;01/11/2023 07:30;01/11/2023 15:00;TESTE DE FUNCIONAMENTO;0,00
202303969;MONITOR MULTIPARAMÉTRICO;VITA 600;ALFAMED SISTEMAS MÉDICOS LTDA;HCPE-0475;760.303;V600000449;UTI GERAL / URCC;08/11/2023 08:05;08/11/2023 12:00;AJUSTE/ REPARO - CABO / CABO DE FORÇA;0,00
202303970;ULTRASSOM;LOGIQ E;GE;HCPE-1398;758.872;LE637650WX0;BLOCO CIRÚRGICO;01/11/2023 11:57;01/11/2023 17:00;SUBSTITUIÇÃO DE PILHA / BATERIA;0,00
202303971;FOCO CIRÚRGICO FIXO;QUANTA;BAUMER;HCPE-1576;410.895;YUZW008;BLOCO CIRÚRGICO;06/11/2023 07:30;06/11/2023 12:00;REPARO / AJUSTE;0,00
202303976;ESTEIRA ERGOMÉTRICA;CENTURION 300;MICROMED;HCPE-1069;;1022986;TESTE ERGOMÉTRICO;07/11/2023 12:32;09/11/2023 17:00;ANÁLISE - REALIZAÇÃO;0,00
202303981;CAMA HOSPITALAR ELÉTRICA;ELEGANZA SMART;LINET;HCPE-0367;756.638;20120043227;11° NORTE;09/11/2023 12:05;10/11/2023 09:10;ORIENTAÇÃO;0,00
202303982;CAMA HOSPITALAR ELÉTRICA;ELEGANZA SMART;LINET;HCPE-0820;757.628;20120073438;9° NORTE (MATERNIDADE);10/11/2023 08:23;10/11/2023 09:00;TESTE DE FUNCIONAMENTO;0,00
202303985;CAMA HOSPITALAR ELÉTRICA;ELEGANZA SMART;LINET;HCPE-2127;757.036;20120070606;10° NORTE;09/11/2023 12:06;09/11/2023 17:00;AJUSTE/ REPARO - CABO / CABO DE FORÇA;0,00
202303987;MONITOR MULTIPARAMÉTRICO;VITA 400A;ALFAMED SISTEMAS MÉDICOS LTDA;HCPE-1385;410.887;V4A0000001;BLOCO CIRÚRGICO;10/11/2023 08:00;10/11/2023 15:20;REPARO / AJUSTE;0,00
202303988;CAMA HOSPITALAR ELÉTRICA;ELEGANZA SMART;LINET;HCPE-2265;758.765;20120054820;9° SUL;10/11/2023 11:40;10/11/2023 17:30;REPARO DE ACESSÓRIO;0,00
202303989;MONITOR MULTIPARAMÉTRICO;VITA 400A;ALFAMED SISTEMAS MÉDICOS LTDA;HCPE-0071;413.786;V4A0000005;BLOCO CIRÚRGICO;10/11/2023 13:30;10/11/2023 17:10;REPARO / AJUSTE;0,00
202303992;CAMA HOSPITALAR ELÉTRICA;ELEGANZA SMART;LINET;HCPE-0412;756.678;20120070464;9° SUL;09/11/2023 09:00;10/11/2023 15:30;AJUSTE/ REPARO - PLACA ELETRÔNICA;0,00
202303995;BANHO MARIA;SSD - 10L;SOLID STEEL;HCPE-3132;770.386;2201.0005;HEMOTERAPIA;10/11/2023 15:07;13/11/2023 15:10;FALSA FALHA TESTES E VERIFICAÇÕES DEFEITO NÃO IDENTIFICADO;0,00
202303997;FOCO CIRÚRGICO FIXO;QUANTA;BAUMER;HCPE-1568;410.318;YU2X020;BLOCO CIRÚRGICO;06/11/2023 07:00;06/11/2023 12:00;ANÁLISE - REALIZAÇÃO;0,00
202304000;BISTURI ELÉTRICO;FORCE FX;COVIDIEN;HCPE-1872;413.699;S1F02081AX;BLOCO CIRÚRGICO;06/11/2023 07:00;06/11/2023 08:00;TESTE DE FUNCIONAMENTO;0,00
202304004;FONTE DE LUZ PARA VIDEOCIRURGIA;XENON 300;KARL STORZ;HCPE-2297;756.172;KI4565;BLOCO CIRÚRGICO;07/11/2023 07:00;07/11/2023 12:00;TESTE DE FUNCIONAMENTO;0,00
202304005;FOCO CIRÚRGICO FIXO;QUANTA;BAUMER;HCPE-1900;410.882;YUZX011;BLOCO CIRÚRGICO;07/11/2023 13:00;07/11/2023 17:30;TESTE DE FUNCIONAMENTO;0,00
202304006;BANHO MARIA;SSD - 10L;SOLID STEEL;HCPE-3136;770.387;2201.0004;HEMOTERAPIA;10/11/2023 15:07;13/11/2023 14:20;FALSA FALHA TESTES E VERIFICAÇÕES DEFEITO NÃO IDENTIFICADO;0,00
202304008;ULTRASSOM;LOGIQ E;GE;HCPE-1398;758.872;LE637650WX0;BLOCO CIRÚRGICO;06/11/2023 15:20;06/11/2023 17:00;ACOMPANHAMENTO DE SERVIÇO/ATIVIDADE;0,00
202304009;ULTRASSOM;LOGIQ E;GE;HCPE-1733;759.799;LE637649WX0;UTI GERAL / URCC;14/11/2023 08:54;15/11/2023 10:25;TESTE DE FUNCIONAMENTO;0,00
202304011;VENTILADOR PULMONAR;INTER 5 PLUS;INTERMED;HCPE-1721;410.408;IP5-2004-04-00398;CENTRAL DE EQUIPAMENTOS;08/11/2023 10:10;14/11/2023 17:00;ANÁLISE - REALIZAÇÃO;0,00
202304012;FOCO CIRÚRGICO FIXO;QUANTA;BAUMER;HCPE-1568;410.318;YU2X020;BLOCO CIRÚRGICO;09/11/2023 07:00;09/11/2023 09:02;TESTE DE FUNCIONAMENTO;0,00
202304013;ELETROCARDIÓGRAFO;SE-300B;EDAN;HCPE-2820;771.982;M20413150037;UTI GERAL / URCC;14/11/2023 12:17;14/11/2023 15:00;TESTE DE FUNCIONAMENTO;0,00
202304015;MICROSCÓPIO CIRÚRGICO;;DFV;HCPE-3283;405.113;3191;OTORRINO;14/11/2023 10:58;14/11/2023 17:00;MANUTENÇÃO PREVENTIVA - REALIZAÇÃO;0,00
202304016;MICROSCÓPIO CIRÚRGICO;;DFV;HCPE-3286;405.116;3184;OTORRINO;14/11/2023 10:59;14/11/2023 17:00;MANUTENÇÃO PREVENTIVA - REALIZAÇÃO;0,00
202304017;MICROSCÓPIO CIRÚRGICO;;DFV;HCPE-3285;405.114;3187;OTORRINO;14/11/2023 10:59;14/11/2023 17:00;MANUTENÇÃO PREVENTIVA - REALIZAÇÃO;0,00
202304018;MICROSCÓPIO CIRÚRGICO;;DFV;HCPE-3287;405.115;3190;OTORRINO;14/11/2023 11:00;14/11/2023 17:00;MANUTENÇÃO PREVENTIVA - REALIZAÇÃO;0,00
202304019;MICROSCÓPIO CIRÚRGICO;;DFV;HCPE-3282;405.111;3183;OTORRINO;14/11/2023 11:00;14/11/2023 17:00;MANUTENÇÃO PREVENTIVA - REALIZAÇÃO;0,00
202304020;MONITOR DE VÍDEO / LCD;TRINITRON;SONY;HCPE-1491;413.427;2101708;ENDOSCOPIA;09/11/2023 09:00;14/11/2023 14:54;AJUSTE/ REPARO - CABO / CABO DE FORÇA;0,00
202304022;DETECTOR CARDIOFETAL PORTÁTIL;DF-7001-D;MEDPEJ;HCPE-3043;770.167;267115;CENTRO OBSTÉTRICO;14/11/2023 10:28;24/11/2023 17:00;TESTE DE FUNCIONAMENTO;0,00
202304027;MONITOR DE VÍDEO / LCD;EJMLA26EK1;PANASONIC;HCPE-1589;410.337;I4ID10304;BLOCO CIRÚRGICO;16/11/2023 07:00;16/11/2023 10:30;TESTE DE FUNCIONAMENTO;0,00
202304028;MICROSCÓPIO BINOCULAR;BX41TF;OLYMPUS;HCPE-0982;415.316;1K05047;LAB. HEMATOLOGIA;16/11/2023 08:00;16/11/2023 11:50;TESTE DE FUNCIONAMENTO;0,00
202304029;MICROSCÓPIO BINOCULAR;CX40RF200;OLYMPUS;HCPE-0973;415.310;1L00823;LAB. HEMATOLOGIA;16/11/2023 09:41;16/11/2023 13:40;TESTE DE FUNCIONAMENTO;0,00
202304033;MONITOR DE VÍDEO / LCD;TM220;KARL STORZ;HCPE-3350;;26262070;BLOCO CIRÚRGICO;16/11/2023 08:00;22/11/2023 15:00;TESTE DE FUNCIONAMENTO;0,00
202304047;VENTILADOR PULMONAR;IX5;INTERMED;HCPE-2486;764.176;IX5-2019-09-08052;UTI NEONATAL;17/11/2023 08:50;07/12/2023 09:00;ANÁLISE - REALIZAÇÃO;0,00
202304048;MONITOR MULTIPARAMÉTRICO;VITA 400E;ALFAMED SISTEMAS MÉDICOS LTDA;HCPE-1552;760.756;V4E0000634;BLOCO CIRÚRGICO;09/11/2023 07:30;09/11/2023 08:00;VERIFICAÇÃO;0,00
202304049;MONITOR MULTIPARAMÉTRICO;VITA 400A;ALFAMED SISTEMAS MÉDICOS LTDA;HCPE-0072;756.169;V4A0000006;BLOCO CIRÚRGICO;17/11/2023 16:20;21/11/2023 08:00;VERIFICAÇÃO;0,00
202304066;INCUBADORA HÍBRIDA;DUETTO 2386;FANEM;HCPE-2601;771.624;JAQ078854;UTI NEONATAL;20/11/2023 11:52;20/11/2023 14:30;AJUSTE/ REPARO - FONTE;0,00
202304067;EQUIPAMENTO DE ANGIOGRAFIA / HEMODINÂMICA;ARTIS ZEE FLOOR;SIEMENS;HCPE-2085;;137306;HEMODINÂMICA;20/11/2023 12:30;20/11/2023 15:30;ACOMPANHAMENTO DE SERVIÇO/ATIVIDADE;0,00
202304068;ULTRASSOM;LOGIQ E;GE;HCPE-1398;758.872;LE637650WX0;BLOCO CIRÚRGICO;20/11/2023 13:00;21/12/2023 15:30;ENTREGA DE EQUIPAMENTO;2.983,86
202304083;CAMA HOSPITALAR ELÉTRICA;ELEGANZA SMART;LINET;HCPE-0501;757.910;20120054840;10° SUL;21/11/2023 08:25;21/11/2023 09:30;AJUSTE/ REPARO - CABO / CABO DE FORÇA;0,00
202304085;TERMÔMETRO DE REFRIGERADOR;;INCOTERM;HCPE-3492;770.443;;BANCO DE LEITE;21/11/2023 08:21;21/11/2023 11:00;AJUSTE/ REPARO - PLACA ELETRÔNICA;0,00
202304088;CAMA HOSPITALAR ELÉTRICA;ELEGANZA SMART;LINET;HCPE-0273;407.822;20120069233;7° SUL;21/11/2023 10:48;21/12/2023 12:00;SUBSTITUIÇÃO DE PEÇA;98,50
202304095;CABO DE PLACA DE BISTURI;;GENÉRICO;HCPE-0147;;;GENÉRICO;21/11/2023 08:00;21/11/2023 09:20;TESTE DE FUNCIONAMENTO;0,00
202304118;CABO DE PLACA DE BISTURI;;GENÉRICO;HCPE-0147;;;GENÉRICO;21/11/2023 16:00;22/11/2023 08:30;AJUSTE/ REPARO - CABO / CABO DE FORÇA;0,00
202304131;CABO DE ECG PARA MONITOR;5 VIAS - DX2010/2020/2022/2023;DIXTAL;HCPE-1812;;;GENÉRICO;23/11/2023 07:30;23/11/2023 08:30;ANÁLISE - REALIZAÇÃO;0,00
202304132;CABO DE ECG PARA MONITOR;5 VIAS - DX2010/2020/2022/2023;DIXTAL;HCPE-1812;;;GENÉRICO;23/11/2023 08:23;23/11/2023 09:00;ANÁLISE - REALIZAÇÃO;200,00
202304143;VENTILADOR PULMONAR;SERVO-AIR;MAQUET;HCPE-1754;759.975;12119;UTI GERAL / URCC;24/11/2023 10:16;28/11/2023 16:00;SUBSTITUIÇÃO DE PEÇA;0,00
202304145;TOMOGRAFIA POR EMISSÃO DE PÓSITRONS PET/CT;DISCOVERY PET/CT;GE;HCPE-1344;417.828;PET14201PT8;PET SCAN;24/11/2023 09:00;24/11/2023 09:40;ANÁLISE - NENHUM DEFEITO DETECTADO;0,00
202304150;MONITOR DE VÍDEO / LCD;EJMLA26EK1;PANASONIC;HCPE-1589;410.337;I4ID10304;BLOCO CIRÚRGICO;08/11/2023 10:30;08/11/2023 13:00;TESTE DE FUNCIONAMENTO;0,00
202304156;APARELHO DE ANESTESIA;ATLAN A300;DRAGER;HCPE-3060;775.955;ASPH-0076;BLOCO CIRÚRGICO;08/11/2023 15:17;10/11/2023 15:30;ANÁLISE - REALIZAÇÃO;0,00
202304158;CABO DE PLACA DE BISTURI;;GENÉRICO;HCPE-0147;;;GENÉRICO;10/11/2023 16:00;10/11/2023 17:30;AJUSTE/ REPARO - CABO / CABO DE FORÇA;0,00
202304167;ESFIGMOMANÔMETRO ANERÓIDE DE PEDESTAL;ANEROIDE DE PEDESTAL;MISSOURI;HCPE-2408;406.082;141492;CENTRAL DE EQUIPAMENTOS;24/11/2023 12:54;24/11/2023 17:00;CALIBRAÇÃO - REALIZAÇÃO;0,00
202304168;CABO DE ECG PARA MONITOR;5 VIAS;ALFAMED SISTEMAS MÉDICOS LTDA;HCPE-2057;;;GENÉRICO;24/11/2023 10:21;27/11/2023 09:05;EMISSÃO DE PARECER DE INATIVAÇÃO;0,00
202304170;REPROCESSADORA DE FILTRO DIALISADOR;QUALITY 1;SAUBERN;HCPE-2074;;SQ1-1875;HEMODIÁLISE;27/11/2023 09:19;27/11/2023 10:30;SUBSTITUIÇÃO DE PEÇA;0,00
202304175;ESFIGMOMANÔMETRO ANERÓIDE DE PEDESTAL;ANEROIDE DE PEDESTAL;MISSOURI;HCPE-0686;406.090;141693;CENTRAL DE EQUIPAMENTOS;27/11/2023 10:21;27/11/2023 11:41;VERIFICAÇÃO;0,00
202304176;SENSOR DE OXIMETRIA ADULTO;;ALFAMED SISTEMAS MÉDICOS LTDA;HCPE-1715;;;UTI GERAL / URCC;27/11/2023 07:30;12/12/2023 09:00;EMISSÃO DE PARECER DE INATIVAÇÃO;0,00
202304177;FOCO CIRÚRGICO FIXO;VOLISTA;MAQUET;HCPE-2782;760.099;500443;BLOCO CIRÚRGICO;13/11/2023 07:30;13/11/2023 10:30;ANÁLISE - REALIZAÇÃO;0,00
202304178;EXTRATOR DE LEITE MATERNO;MATERN MILK;EME EQUIPMENT;HCPE-3007;;BRA 055;BANCO DE LEITE;13/11/2023 10:30;13/11/2023 12:00;TESTE DE FUNCIONAMENTO;0,00
202304179;APARELHO DE ANESTESIA;ATLAN A300;DRAGER;HCPE-3104;775.957;ASNK-0022;BLOCO CIRÚRGICO;13/11/2023 14:48;13/11/2023 17:18;TESTE DE FUNCIONAMENTO;0,00
202304181;INSUFLADOR DE CO2 PARA HISTERO-LAPAROSCOPIA;TERMOFLATOR (26432020);KARL STORZ;HCPE-2090;407.911;WV18610;BLOCO CIRÚRGICO;23/11/2023 07:30;23/11/2023 11:00;AJUSTE/ REPARO - VÁLVULA;0,00
202304182;MONITOR MULTIPARAMÉTRICO;INTELLIVUE MX500;PHILIPS;HCPE-2395;;DE671F5898;BLOCO CIRÚRGICO;23/11/2023 11:00;23/11/2023 14:30;TESTE DE FUNCIONAMENTO;0,00
202304183;NOBREAK;PREMIUM;NHS;HCPE-2232;407.936;001158;BLOCO CIRÚRGICO;24/11/2023 07:30;24/11/2023 08:30;ANÁLISE - NENHUM DEFEITO DETECTADO;0,00
202304184;BISTURI ELÉTRICO;FORCE FX;COVIDIEN;HCPE-1872;413.699;S1F02081AX;BLOCO CIRÚRGICO;24/11/2023 08:30;27/11/2023 10:30;AJUSTE/ REPARO - POTENCIÔMETRO/ KNOB;0,00
202304185;APARELHO DE ANESTESIA;ATLAN A300;DRAGER;HCPE-3060;775.955;ASPH-0076;BLOCO CIRÚRGICO;24/11/2023 13:00;24/11/2023 15:00;ANÁLISE - NENHUM DEFEITO DETECTADO;0,00
202304187;SENSOR DE OXIMETRIA ADULTO;SOFT -ADULTO - 11 PINOS - DATEX OHMEDA - DASH3000/4000/5000;GE;HCPE-2470;;;UTI GERAL / URCC;24/11/2023 08:00;24/11/2023 14:20;AJUSTE/ REPARO - CABO / CABO DE FORÇA;0,00
202304189;MONITOR MULTIPARAMÉTRICO;VITA 600;ALFAMED SISTEMAS MÉDICOS LTDA;HCPE-1259;407.217;V600000104;RESSONÂNCIA (UDI);28/11/2023 08:36;28/11/2023 16:00;SUBSTITUIÇÃO DE ACESSÓRIO;0,00
202304190;ESFIGMOMANÔMETRO ANERÓIDE MANUAL;ANEROIDE MANUAL;GENÉRICO;HCPE-1045;;;GENÉRICO;28/11/2023 08:52;28/11/2023 18:00;CALIBRAÇÃO - REALIZAÇÃO;0,00
202304205;ULTRASSOM;HD7;PHILIPS;HCPE-0022;412.316;CI50090695;AMB. UROLOGIA;29/11/2023 09:00;29/11/2023 16:00;SUBSTITUIÇÃO DE PEÇA;0,00
202304213;CAMA HOSPITALAR ELÉTRICA;ELEGANZA;LINET;HCPE-1235;409.094;20120068051;11° SUL;30/11/2023 08:29;20/12/2023 16:30;AQUISIÇÃO DE PEÇA / MATERIAL;94,00
202304214;CAMA HOSPITALAR ELÉTRICA;ELEGANZA SMART;LINET;HCPE-0304;757.992;20120069237;8° SUL (DIP / COVID);30/11/2023 08:31;20/12/2023 12:00;AQUISIÇÃO DE PEÇA / MATERIAL;94,00
202304215;CAMA HOSPITALAR ELÉTRICA;ELEGANZA SMART;LINET;HCPE-2255;758.380;20120073158;8° NORTE;30/11/2023 08:34;20/12/2023 15:00;AQUISIÇÃO DE PEÇA / MATERIAL;94,00
202304216;MICROSCÓPIO BINOCULAR;BX41TF;OLYMPUS;HCPE-0208;413.395;2K07722;ANATOMIA PATOLÓGICA;29/11/2023 17:00;29/11/2023 17:50;SUBSTITUIÇÃO DE ACESSÓRIO;54,72
202304219;APARELHO DE ANESTESIA;CARESTATION 620;GE;HCPE-1563;409.655;SM617070035WA;BLOCO CIRÚRGICO;30/11/2023 10:30;04/12/2023 09:30;TESTE DE FUNCIONAMENTO;0,00
202304220;ASPIRADOR CIRÚRGICO;089 AME;FANEM;HCPE-0061;413.750;RAN055284;BLOCO CIRÚRGICO;30/11/2023 10:30;01/12/2023 17:30;TESTE DE FUNCIONAMENTO;0,00
202304298;CUFÔMETRO;VBM;VBM;HCPE-2800;771.215;2035330;UTI GERAL / URCC;01/12/2023 08:10;01/12/2023 09:10;ANÁLISE - REALIZAÇÃO;0,00
202304299;MONITOR MULTIPARAMÉTRICO;DASH 4000 (ECG/SPO2/TEMP/PI/CO2);GE;HCPE-0496;410.715;SD010501891GA;CENTRAL DE EQUIPAMENTOS;30/11/2023 10:30;30/11/2023 11:50;TESTE DE FUNCIONAMENTO;0,00
202304300;ESFIGMOMANÔMETRO ANERÓIDE DE PEDESTAL;ANEROIDE DE PEDESTAL;MISSOURI;HCPE-0357;406.076;141678;8° SUL (DIP / COVID);30/11/2023 09:19;04/12/2023 16:30;REPARO / AJUSTE;0,00
202304303;AUTOCLAVE VERTICAL;AV-226;PHOENIX LUFERCO;HCPE-1275;416.028;16610;LAB. EXPURGO;01/12/2023 12:04;19/12/2023 08:05;ATUALIZAÇÃO DE O.S.;0,00
202304304;INCUBADORA HÍBRIDA;DUETTO 2386;FANEM;HCPE-2599;771.621;JAQ078852;UTI NEONATAL;30/11/2023 15:00;30/11/2023 17:00;ANÁLISE - REALIZAÇÃO;0,00
202304305;SENSOR DE OXIMETRIA ADULTO;;ALFAMED SISTEMAS MÉDICOS LTDA;HCPE-1715;;;UTI GERAL / URCC;01/12/2023 08:05;01/12/2023 10:30;REPARO DE ACESSÓRIO;0,00
202304306;SENSOR DE OXIMETRIA ADULTO;;ALFAMED SISTEMAS MÉDICOS LTDA;HCPE-1715;;;GENÉRICO;01/12/2023 12:05;01/12/2023 15:00;SUBSTITUIÇÃO DE ACESSÓRIO;0,00
202304308;ESTETOSCÓPIO;;GENÉRICO;HCPE-1972;;;AMB. DERMATOLOGIA;30/11/2023 08:38;04/12/2023 09:00;SUBSTITUIÇÃO DE PEÇA;0,00
202304311;ESTEIRA ERGOMÉTRICA;CENTURION 300;MICROMED;HCPE-1069;;1022986;TESTE ERGOMÉTRICO;23/11/2023 13:30;23/11/2023 17:00;ANÁLISE - REALIZAÇÃO;0,00
202304313;FOCO CIRÚRGICO MÓVEL;FL-2000;MEDPEJ;HCPE-2373;759.800;161007;HEMODINÂMICA;04/12/2023 15:53;04/12/2023 17:00;ANÁLISE - REALIZAÇÃO;0,00
202304318;;;;;;;UTI GERAL / URCC;24/11/2023 14:20;24/11/2023 15:20;AJUSTE/ REPARO - CABO / CABO DE FORÇA;0,00
202304319;SENSOR DE OXIMETRIA ADULTO;;ALFAMED SISTEMAS MÉDICOS LTDA;HCPE-1715;;;GENÉRICO;24/11/2023 15:20;24/11/2023 16:35;EMISSÃO DE PARECER DE INATIVAÇÃO;0,00
