NEC;U.S.;Sigla Órgão;Nome Órgão;Localização;Identificador;N.º Série;Tipo Equipamento;Classe;Marca;Modelo;Fornecedor;Valor (R$);Aquisição;Núm. Doc. da Aquisição;Nota Fiscal;Garantia;Data Desativação;Desativado;Parecer Desativação;Permitir O.S.;Baixado;Contrato;Equipamento Crítico;Equipamento Próprio;Descrição Complementar;N.º Quebras;N.º Serviço Externo;N.º Peças Utilizadas;Custo Serviço Externo (R$);Custo Peça (R$);Vida Útil;Indisponibilidade (dias);Última MP
HC-UFPE;HC;UASM;UNIDADE DE ATENÇÃO À SAÚDE DA MULHER;MATERNIDADE;HCPE-2382,761.252;NAO068744;RADIOMETRO FOTOTERAPIA;EQUIPAMENTO;FANEM;THOR MULTITESTER-3620;FANEM LTDA;3.5;2019-03-19 00:00:00;3/19;62861;2020-03-19 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;"MANUAL DO USUÁRIO
ESTOJO ACONDICIONAMENTO
SONDA RADIÔMETRO
SONDA TERMOHIGRÔMETRO
CÉLULA DE OXIGÊNIO
CABO DA CÉLULA";;;;;;;;
HC-UFPE;HC;UP;UNIDADE DE PATRIMÔNIO;UNIDADE DE PATRIMÔNIO;;NAO068742;RADIOMETRO FOTOTERAPIA;EQUIPAMENTO;FANEM;THOR MULTITESTER-3620;FANEM LTDA;3.5;2019-03-19 00:00:00;3/19;62861;2020-03-19 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;"MANUAL DO USUÁRIO
ESTOJO ACONDICIONAMENTO
SONDA RADIÔMETRO
SONDA TERMOHIGRÔMETRO
CÉLULA DE OXIGÊNIO
CABO DA CÉLULA";;;;;;;;
HC-UFPE;HC;UP;UNIDADE DE PATRIMÔNIO;UNIDADE DE PATRIMÔNIO;;NAO068743;RADIOMETRO FOTOTERAPIA;EQUIPAMENTO;FANEM;THOR MULTITESTER-3620;FANEM LTDA;3.5;2019-03-19 00:00:00;3/19;62861;2020-03-19 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;"MANUAL DO USUÁRIO
ESTOJO ACONDICIONAMENTO
SONDA RADIÔMETRO
SONDA TERMOHIGRÔMETRO
CÉLULA DE OXIGÊNIO
CABO DA CÉLULA";;;;;;;;
HC-UFPE;HC;UNIDI;UNIDADE DE DIAGNÓSTICO POR IMAGEM;UNIDADE DE DIAGNÓSTICO POR IMAGEM;HCPE-1505,1576/2011;0124-002-0179;RAIO-X;EQUIPAMENTO;PHILIPS;COMPACTO PLUS-500;PHILIPS MEDICAL SYSTEMS LTDA;159443.0;2011-01-01 00:00:00;-;1;2012-01-01 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HC-UFPE;HC;UCM;UNIDADE DE CLÍNICA MÉDICA;10º SUL;HCPE-1729,759.933;PAFIEP05001;RAIO-X MOVEL;EQUIPAMENTO;PHILIPS;TITANIUM-300;PHILIPS MEDICAL SYSTEMS LTDA;114666.0;2018-03-08 00:00:00;26/18;5566;2019-03-08 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HC-UFPE;HC;UNIDI;UNIDADE DE DIAGNÓSTICO POR IMAGEM;11 SUL;HCPE-0463,410.851;PAEKRC04001;RAIO-X MOVEL;EQUIPAMENTO;PHILIPS;TITANIUM-300;PHILIPS MEDICAL SYSTEMS LTDA;114666.0;2018-01-01 00:00:00;xx;XX;2019-01-01 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HC-UFPE;HC;UNIDI;UNIDADE DE DIAGNÓSTICO POR IMAGEM;8º SUL;HCPE-0584,756.126;PAEKRC03001;RAIO-X MOVEL;EQUIPAMENTO;PHILIPS;TITANIUM-300;PHILIPS MEDICAL SYSTEMS LTDA;114666.0;2018-01-01 00:00:00;xx;XX;2019-01-01 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HC-UFPE;HC;UNIDI;UNIDADE DE DIAGNÓSTICO POR IMAGEM;RAIO-X;HCPE-3694;MQ00005E3039;RAIO-X MOVEL;EQUIPAMENTO;SHIMADZU;MOBILEDART EVOLUTION MX-8;SHIMADZU DO BRASIL COMÉRCIO LTDA;420000.0;2024-10-01 00:00:00;37/24;85401;2027-10-01 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HC-UFPE;HC;UNIDI;UNIDADE DE DIAGNÓSTICO POR IMAGEM;UTI ADULTO- 5º ANDAR;HCPE-1901,760.292;MPF16C77C028;RAIO-X MOVEL;EQUIPAMENTO;SHIMADZU;MOBILEART EVOLUTION;MINISTÉRIO DA EDUCAÇÃO;192000.0;2018-06-14 00:00:00;;925;2021-06-13 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HC-UFPE;HC;UASM;UNIDADE DE ATENÇÃO À SAÚDE DA MULHER;CENTRO OBSTÉTRICO;HCPE-1257,763.354;TAK-34389;REANIMADOR PULMONAR PNEUMATICO;EQUIPAMENTO;FANEM;BABYPUFF-1020;FANEM LTDA;10000.0;2015-01-01 00:00:00;;1;2016-01-01 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HC-UFPE;HC;UASM;UNIDADE DE ATENÇÃO À SAÚDE DA MULHER;CENTRO OBSTÉTRICO;HCPE-1314,758.040;JAI96848;REANIMADOR PULMONAR PNEUMATICO;EQUIPAMENTO;FANEM;BABYPUFF-1020;FANEM LTDA;15000.0;2018-02-28 00:00:00;;NÃO DISPONÍVEL;2018-02-28 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HC-UFPE;HC;UASM;UNIDADE DE ATENÇÃO À SAÚDE DA MULHER;CENTRO OBSTÉTRICO;HCPE-3715;DAU019075;REANIMADOR PULMONAR PNEUMATICO;EQUIPAMENTO;FANEM;BABYPUFF-1020;FANEM LTDA;39372.0;2025-03-21 00:00:00;15/2025;87235;2027-03-21 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HC-UFPE;HC;UASM;UNIDADE DE ATENÇÃO À SAÚDE DA MULHER;TRIAGEM OBSTÉTRICA;HCPE-2209,413.166;DAM053429;REANIMADOR PULMONAR PNEUMATICO;EQUIPAMENTO;FANEM;BABYPUFF-1020;FANEM LTDA;19000.0;2019-01-04 00:00:00;;;2019-01-04 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HC-UFPE;HC;UASM;UNIDADE DE ATENÇÃO À SAÚDE DA MULHER;TRIAGEM OBSTÉTRICA;HCPE-3683;TAU017687;REANIMADOR PULMONAR PNEUMATICO;EQUIPAMENTO;FANEM;BABYPUFF-1020;FANEM LTDA;10929.65;2024-12-10 00:00:00;;86.394;2025-12-10 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HC-UFPE;HC;UTIPN;UNIDADE DE TERAPIA INTENSIVA PEDIÁTRICA E NEONATAL;UTI NEONATAL;HCPE-1315,757.852;TAH93343;REANIMADOR PULMONAR PNEUMATICO;EQUIPAMENTO;FANEM;BABYPUFF-1020;FANEM LTDA;10000.0;2018-02-28 00:00:00;;NÃO DISPONÍVEL;2019-02-28 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HC-UFPE;HC;UTIPN;UNIDADE DE TERAPIA INTENSIVA PEDIÁTRICA E NEONATAL;UTI NEONATAL;HCPE-3682;TAU017686;REANIMADOR PULMONAR PNEUMATICO;EQUIPAMENTO;FANEM;BABYPUFF-1020;FANEM LTDA;10929.65;2024-12-10 00:00:00;;86.394;2025-12-10 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HC-UFPE;HC;UTIPN;UNIDADE DE TERAPIA INTENSIVA PEDIÁTRICA E NEONATAL;UTI NEONATAL;HCPE-3704;NAU018671;REANIMADOR PULMONAR PNEUMATICO;EQUIPAMENTO;FANEM;BABYPUFF-1020;FANEM LTDA;11498.0;2025-01-23 00:00:00;03/2025;86978;2026-01-23 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HC-UFPE;HC;UCP;UNIDADE DA CABEÇA E PESCOÇO;AMBULATÓRIO DE OFTALMOLOGIA;HCPE-1093,756.097;92450;REFRATOR OFTALMOLOGICO;EQUIPAMENTO;SHIN NIPPON;BR-7;GENERICO;0.0;2018-02-28 00:00:00;;0;2019-02-28 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HC-UFPE;HC;UCP;UNIDADE DA CABEÇA E PESCOÇO;AMBULATÓRIO DE OFTALMOLOGIA;HCPE-1103,760.786;8Z416;REFRATOR OFTALMOLOGICO;EQUIPAMENTO;SHIN NIPPON;BR-7;GENERICO;0.0;2018-02-26 00:00:00;;0;2019-02-26 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HC-UFPE;HC;UCP;UNIDADE DA CABEÇA E PESCOÇO;AMBULATÓRIO DE OFTALMOLOGIA;HCPE-2857,;000050/20;REFRATOR OFTALMOLOGICO;EQUIPAMENTO;WENZHOU DONGWU;TW-1430-A;HOSPLIFE COMÉRCIO DE EQUIPAMENTOS HOSPITALARES LTDA;8500.0;2020-10-23 00:00:00;23/2020;2520;2021-10-23 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HC-UFPE;HC;UCP;UNIDADE DA CABEÇA E PESCOÇO;AMBULATÓRIO DE OFTALMOLOGIA;HCPE-2858,;000048/20;REFRATOR OFTALMOLOGICO;EQUIPAMENTO;WENZHOU DONGWU;TW-1430-A;HOSPLIFE COMÉRCIO DE EQUIPAMENTOS HOSPITALARES LTDA;8500.0;2020-10-23 00:00:00;23/2020;2520;2021-10-23 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HC-UFPE;HC;UCP;UNIDADE DA CABEÇA E PESCOÇO;AMBULATÓRIO DE OFTALMOLOGIA;HCPE-2859,;000049/20;REFRATOR OFTALMOLOGICO;EQUIPAMENTO;WENZHOU DONGWU;TW-1430-A;HOSPLIFE COMÉRCIO DE EQUIPAMENTOS HOSPITALARES LTDA;8500.0;2020-10-23 00:00:00;23/2020;2520;2021-10-23 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HC-UFPE;HC;UCP;UNIDADE DA CABEÇA E PESCOÇO;OFTALMOLOGIA;;8902637;REFRATOR OFTALMOLOGICO;EQUIPAMENTO;APRAMED;AO SINCRONIZADO;MINISTÉRIO DA EDUCAÇÃO;8000.0;2014-03-01 00:00:00;;NÃO DISPONÍVEL;2015-03-01 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HC-UFPE;HC;UCP;UNIDADE DA CABEÇA E PESCOÇO;OFTALMOLOGIA;HCPE-2271,758.681;8902234;REFRATOR OFTALMOLOGICO;EQUIPAMENTO;APRAMED;AO SINCRONIZADO;MINISTÉRIO DA EDUCAÇÃO;8000.0;2019-02-14 00:00:00;;NÃO DISPONÍVEL;2020-02-14 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HC-UFPE;HC;UCP;UNIDADE DA CABEÇA E PESCOÇO;OFTALMOLOGIA;HCPE-2854;;REFRATOR OFTALMOLOGICO;EQUIPAMENTO;APRAMED;AO SINCRONIZADO;GENERICO;8000.0;2014-03-01 00:00:00;;NÃO DISPONÍVEL;2015-03-01 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HC-UFPE;HC;UCP;UNIDADE DA CABEÇA E PESCOÇO;OFTALMOLOGIA;HCPE-2932;000102/20;REFRATOR OFTALMOLOGICO;EQUIPAMENTO;WENZHOU DONGWU;TW-1430-A;MINISTÉRIO DA EDUCAÇÃO;8500.0;2021-04-14 00:00:00;;2580;2022-03-26 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HC-UFPE;HC;UCP;UNIDADE DA CABEÇA E PESCOÇO;OFTALMOLOGIA;HCPE-2933,773.098;101/20;REFRATOR OFTALMOLOGICO;EQUIPAMENTO;WENZHOU DONGWU;TW-1430-A;MINISTÉRIO DA EDUCAÇÃO;8500.0;2021-03-26 00:00:00;;2580;2022-03-26 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HC-UFPE;HC;UCM;UNIDADE DE CLÍNICA MÉDICA;OFTALMOLOGIA;HCPE-1834,758.844;7HK00013D0082;REFRATOR OFTALMOLOGICO AUTOMATICO;EQUIPAMENTO;HUVITZ;HRK-7000;OPT-VISION COMÉRCIO E SERVIÇOS EIRELLI;30000.0;2014-01-01 00:00:00;;1;1899-12-30 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HC-UFPE;HC;UCP;UNIDADE DA CABEÇA E PESCOÇO;AMBULATÓRIO DE OFTALMOLOGIA;HCPE-1835,758.845;7HK00012F0207;REFRATOR OFTALMOLOGICO AUTOMATICO;EQUIPAMENTO;HUVITZ;HRK-7000;GENERICO;0.0;2018-05-15 00:00:00;;0;2019-05-15 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HC-UFPE;HC;UCP;UNIDADE DA CABEÇA E PESCOÇO;AMBULATÓRIO DE OFTALMOLOGIA - 6º ANDAR;HCPE-2856,;8976591;REFRATOR OFTALMOLOGICO AUTOMATICO;EQUIPAMENTO;POTEC;PRK-6000;HOSPLIFE COMÉRCIO DE EQUIPAMENTOS HOSPITALARES LTDA;31554.0;2020-10-23 00:00:00;25/2020;2519;2021-10-23 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;ACOMPANHA: OLHOTESTE, CABO DE FORÇA, 01 ROLO DE PAPEL, IMPRESSORA E CAPA PROTETORA;;;;;;;;
HC-UFPE;HC;UCM;UNIDADE DE CLÍNICA MÉDICA;LAB. BIOQUÍMICA;HCPE-1200,416.397;;REFRIGERADOR ALIMENTO VERTICAL;EQUIPAMENTO;ESMALTEC;RCD-34;GENERICO;0.0;2018-02-28 00:00:00;;0;2019-02-28 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HC-UFPE;HC;SENC;SETOR DE ENGENHARIA CLÍNICA;ENGENHARIA CLÍNICA;769.898;47243;REFRIGERADOR BANCO SANGUE;EQUIPAMENTO;INDREL;RVV-440-D;MINISTÉRIO DA EDUCAÇÃO;30000.0;2024-04-02 00:00:00;;NAO DISPONIVEL;2024-04-02 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;EQUIPAMENTO ORIUNDO DE DOAÇÃO.;;;;;;;;
HC-UFPE;HC;UACAP;UNIDADE DE ANÁLISES CLÍNICAS E ANATOMIA PATOLÓGICA;HEMOTERAPIA;HCPE-1025,413.072;;REFRIGERADOR BANCO SANGUE;EQUIPAMENTO;INDREL;BSG-05-EDGR;GENERICO;0.0;2018-02-26 00:00:00;;0;2019-02-26 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HC-UFPE;HC;UOH;UNIDADE DE ONCOLOGIA E HEMATOLOGIA;BANCO DE SANGUE;HCPE-1024,413.053,02505-2006;30697;REFRIGERADOR BANCO SANGUE;EQUIPAMENTO;INDREL;BSG-05-EDGR;MINISTÉRIO DA EDUCAÇÃO;15000.0;2006-01-01 00:00:00;;NÃO DISPONÍVEL;2007-01-01 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HC-UFPE;HC;SGPIT;SETOR DE GESTÃO DA PESQUISA E INOVAÇÃO TECNOLÓGICA;CENTRO DE PESQUISA CLÍNICA;HCPE-3440,;2022.2456;REFRIGERADOR FARMACIA VERTICAL;EQUIPAMENTO;BIOTECNO;BT-1100/340;H M LINCK;10562.0;2023-03-29 00:00:00;02/2023;1596;2024-03-29 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HC-UFPE;HC;UA;UNIDADE DE ALMOXARIFADO;UACE-ALMOXARIFADO;HCPE-3876;252507026;REFRIGERADOR FARMACIA VERTICAL;EQUIPAMENTO;ELBER;CSV-510;ELBER INDUSTRIA DE REFRIGERACAO LTDA;12950.0;2025-10-15 00:00:00;;276142;2026-10-15 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HC-UFPE;HC;UACAP;UNIDADE DE ANÁLISES CLÍNICAS E ANATOMIA PATOLÓGICA;HEMOTERAPIA;HCPE-3288,768.486;2022.0182;REFRIGERADOR FARMACIA VERTICAL;EQUIPAMENTO;BIOTECNO;BT-1100/560;H M LINCK;13000.0;2021-11-05 00:00:00;34/22;1264;2022-05-27 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HC-UFPE;HC;UADF;UNIDADE DE ABASTECIMENTO E DISPENSAÇÃO FARMACÊUTICA;FARMÁCIA;HCPE-3441,;2022.2455;REFRIGERADOR FARMACIA VERTICAL;EQUIPAMENTO;BIOTECNO;BT-1100/340;H M LINCK;10562.0;2023-03-29 00:00:00;03/23;1595;2024-03-29 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HC-UFPE;HC;UADF;UNIDADE DE ABASTECIMENTO E DISPENSAÇÃO FARMACÊUTICA;FARMÁCIA ONCOLOGIA;HCPE-3877;282507032;REFRIGERADOR FARMACIA VERTICAL;EQUIPAMENTO;ELBER;CSV-510;ELBER INDUSTRIA DE REFRIGERACAO LTDA;12950.0;2025-10-15 00:00:00;;276142;2026-10-15 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HC-UFPE;HC;UASCA;UNIDADE DE ATENÇÃO À SAÚDE DA CRIANÇA E DO ADOLESCENTE;AMBULATÓRIO DE PUERICULTURA;HCPE-3027,;2021.2270;REFRIGERADOR FARMACIA VERTICAL;EQUIPAMENTO;BIOTECNO;BT-1100/560;H M LINCK;13000.0;2022-02-01 00:00:00;;000001022;2023-02-01 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HC-UFPE;HC;UOH;UNIDADE DE ONCOLOGIA E HEMATOLOGIA;HEMOTERAPIA;HCPE-3049,;2021.2269;REFRIGERADOR FARMACIA VERTICAL;EQUIPAMENTO;BIOTECNO;BT-1100/560;MINISTÉRIO DA EDUCAÇÃO;13000.0;2021-10-28 00:00:00;;000001022;2022-11-01 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HC-UFPE;HC;UPLA;UNIDADE DE PLANEJAMENTO;LABORATÓRIO;HCPE-3875;282507031;REFRIGERADOR FARMACIA VERTICAL;EQUIPAMENTO;ELBER;CSV-510;ELBER INDUSTRIA DE REFRIGERACAO LTDA;12950.0;2025-10-15 00:00:00;;276142;2026-10-15 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HC-UFPE;HC;UOH;UNIDADE DE ONCOLOGIA E HEMATOLOGIA;HEMODIÁLISE;HCPE-2074;SQ1-1875;REPROCESSADOR DIALISADOR;EQUIPAMENTO;SAUBERN;QUALITY-1;FRESENIUS MEDICAL CARE LTDA;26133.0;2018-06-05 00:00:00;;;2019-06-15 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HC-UFPE;HC;USU;UNIDADE DO SISTEMA URINÁRIO;HEMODIÁLISE;HCPE-2073;SQ1-1870;REPROCESSADOR DIALISADOR;EQUIPAMENTO;SAUBERN;QUALITY-1;FRESENIUS MEDICAL CARE LTDA;26133.0;2018-06-05 00:00:00;;1;2019-06-05 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HC-UFPE;HC;UNIDI;UNIDADE DE DIAGNÓSTICO POR IMAGEM;RESSONÂNCIA;HCPE-0914,;MRR8279;RESSONANCIA MAGNETICA;EQUIPAMENTO;GE HEALTHCARE;SIGNA HDI;GE HEALTHCARE DO BRASIL COMERCIO E SERVICOS PARA EQUIPAMENTOS MEDICO-HOSPITALARES LTDA;2500000.0;2018-02-27 00:00:00;;1;2020-02-27 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HC-UFPE;HC;UCP;UNIDADE DA CABEÇA E PESCOÇO;AMBULATÓRIO DE OFTALMOLOGIA;HCPE-2095,759.231;34252;RETINOSCOPIO;EQUIPAMENTO;66 VISION TECH;YZ-24;MINISTÉRIO DA EDUCAÇÃO;1.0;2018-01-01 00:00:00;;1;2019-01-01 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HC-UFPE;HC;UCP;UNIDADE DA CABEÇA E PESCOÇO;AMBULATÓRIO DE OFTALMOLOGIA;HCPE-2098,759.239;14555;RETINOSCOPIO;EQUIPAMENTO;66 VISION TECH;YZ-24;MINISTÉRIO DA EDUCAÇÃO;1.0;2018-01-01 00:00:00;;1;2019-01-01 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HC-UFPE;HC;UCP;UNIDADE DA CABEÇA E PESCOÇO;OFTALMOLOGIA;HCPE-2096,759.238;14552;RETINOSCOPIO;EQUIPAMENTO;66 VISION TECH;YZ-24;MINISTÉRIO DA EDUCAÇÃO;1.0;2018-01-01 00:00:00;;1;2019-01-01 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HC-UFPE;HC;UCP;UNIDADE DA CABEÇA E PESCOÇO;OFTALMOLOGIA;HCPE-2097,759.232;35513;RETINOSCOPIO;EQUIPAMENTO;66 VISION TECH;YZ-24;MINISTÉRIO DA EDUCAÇÃO;1.0;2018-01-01 00:00:00;;1;2019-01-01 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HC-UFPE;HC;UPME;UNIDADE DE PROCESSAMENTO DE MATERIAIS ESTERILIZAÇÃO;CME;HCPE-1979;25171;SECADOR CIRCUITO RESPIRATORIO EXTERNO;EQUIPAMENTO;CISA BRASILE;GABINETE SECAGEM;CISABRASILE LTDA;50000.0;2018-07-23 00:00:00;;NÃO DISPONÍVEL;2018-07-23 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HC-UFPE;HC;UOH;UNIDADE DE ONCOLOGIA E HEMATOLOGIA;HEMOTERAPIA;HCPE-3614;1691291;SELADOR BOLSA SANGUE;EQUIPAMENTO;MARTELL;MACROSEAL SE160;MARTELL COMERCIO DE PRODUTOS HOSPITALARES LTDA;20380.0;2023-12-07 00:00:00;;44807;2025-02-02 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HC-UFPE;HC;NCE;NÚCLEO DE CIRURGIA EXPERIMENTAL;UBCME;COM/2000-0724-103;2000-0724-103;SELADOR PACOTE;EQUIPAMENTO;SELAPACK;SA-2000;GENERICO;8630.0;2024-07-25 00:00:00;207529;;2024-07-25 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;NÃO;"EQUIPAMENTO EM COMODATO
FORNECEDOR SISPACK MEDICAL LTDA

ATA DE REGISTRO DE PREÇOS - SEI Nº 314/2024 DO EDITAL DE PREGÃO ELETRÔNICO SRP N.º 12/2024 PROCESSO ADMINISTRATIVO Nº: 23536.030581/2023-66.";;;;;;;;
HC-UFPE;HC;UPME;UNIDADE DE PROCESSAMENTO DE MATERIAIS ESTERILIZAÇÃO;CME;HCPE-0909;3700;SELADOR PACOTE;EQUIPAMENTO;RON MICROMECANICA;RSR-2000;GENERICO;0.0;2018-02-27 00:00:00;;0;2019-02-27 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HC-UFPE;HC;UPME;UNIDADE DE PROCESSAMENTO DE MATERIAIS ESTERILIZAÇÃO;ESTERILIZAÇÃO;HCPE-2193;5754;SELADOR PACOTE;EQUIPAMENTO;RON;RSR-2000;MINISTÉRIO DA EDUCAÇÃO;3500.0;2018-12-13 00:00:00;;1;2019-12-13 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;NÃO;COMODATO;;;;;;;;
HC-UFPE;HC;UPME;UNIDADE DE PROCESSAMENTO DE MATERIAIS ESTERILIZAÇÃO;UNIDADE DE BLOCOS CIRÚRGICOS E MATERIAL ESTERILIZADO;COM/1617;1617;SELADOR PACOTE;EQUIPAMENTO;LOOK;SRN-01;MINISTÉRIO DA EDUCAÇÃO;8500.0;2018-01-01 00:00:00;;NÃO DISPONÍVEL;2019-01-01 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HC-UFPE;HC;UPME;UNIDADE DE PROCESSAMENTO DE MATERIAIS ESTERILIZAÇÃO;UNIDADE DE BLOCOS CIRÚRGICOS E MATERIAL ESTERILIZADO;COM/250;250;SELADOR PACOTE;EQUIPAMENTO;LOOK;SRN-01;MINISTÉRIO DA EDUCAÇÃO;8500.0;2018-01-01 00:00:00;;NÃO DISPONÍVEL;2019-01-01 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HC-UFPE;HC;UPME;UNIDADE DE PROCESSAMENTO DE MATERIAIS ESTERILIZAÇÃO;UNIDADE DE BLOCOS CIRÚRGICOS E MATERIAL ESTERILIZADO;COM/801;801;SELADOR PACOTE;EQUIPAMENTO;LOOK;SRN-01;MINISTÉRIO DA EDUCAÇÃO;8500.0;2018-01-01 00:00:00;;NÃO DISPONÍVEL;2019-01-01 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HC-UFPE;HC;UPME;UNIDADE DE PROCESSAMENTO DE MATERIAIS ESTERILIZAÇÃO;UNIDADE DE BLOCOS CIRÚRGICOS E MATERIAL ESTERILIZADO;HCPE-0907,409.698;488046;SELADOR PACOTE;EQUIPAMENTO;ASP;HS-800;MINISTÉRIO DA EDUCAÇÃO;1.0;2018-01-01 00:00:00;;1;2019-01-01 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
HC-UFPE;HC;UPME;UNIDADE DE PROCESSAMENTO DE MATERIAIS ESTERILIZAÇÃO;UNIDADE DE BLOCOS CIRÚRGICOS E MATERIAL ESTERILIZADO;HCPE-2341;8301;SELADOR PACOTE;EQUIPAMENTO;RON;RSR-2000;MINISTÉRIO DA EDUCAÇÃO;1.0;2018-01-01 00:00:00;;1;2019-01-01 00:00:00;;NÃO;NÃO;SIM;NÃO;NÃO;NÃO;SIM;;;;;;;;;
