MANUTENÇÕES CORRETIVAS REALIZADAS EXTERNAMENTE DURANTE O CONTRATO SL ENGENHARIA HOSPITALAR E HOSPITAL DAS CLÍNICAS;Unnamed: 1;Unnamed: 2;Unnamed: 3;Unnamed: 4;Unnamed: 5;Unnamed: 6;Unnamed: 7;Unnamed: 8;Unnamed: 9;Unnamed: 10;Unnamed: 11;Unnamed: 12
202303701;MEDICINA NUCLEAR / GAMA CÂMERA;DISCOVERY NM630 - LINHA NM 600;GE;HCPE-3037;;NM63GY50121;MEDICINA NUCLEAR;02/10/2023 08:15;05/10/2023 09:33;AJUSTE DE POSICIONAMENTO PARTE/ PEÇA;GE HEALTHCARE CLINICAL SYSTEMS EQUIPAMENTOS MEDICOS LTDA.;0,00
202303702;EQUIPAMENTO DE HEMODIÁLISE;4008 S;FRESENIUS MEDICAL CARE;HCPE-0707;;4SXAU368;HEMODIÁLISE;06/10/2023 08:13;01/11/2023 08:17;REPARO / AJUSTE;FRESENIUS HEMO CARE;0,00
202303706;TERMODESINFECTADORA;155;CISA;HCPE-0906;409.645;25176;UNIDADE DE PROCESSAMENTO DE MATERIAL ESTERILIZADO (CME);02/10/2023 12:00;02/10/2023 20:51;SUBSTITUIÇÃO DE ACESSÓRIO;SUPPORTCARE TECNOLOGIA HOSPITALAR;0,00
202303720;BOMBA DE INFUSÃO VOLUMÉTRICA;ST 1000;SAMTRONIC;HCPE-0388;;64273M/00;CENTRAL DE EQUIPAMENTOS;09/10/2023 08:35;27/10/2023 09:30;CALIBRAÇÃO - REALIZAÇÃO;ALLIANCE;0,00
202303721;BOMBA DE INFUSÃO VOLUMÉTRICA;ST 1000;SAMTRONIC;HCPE-1245;;64050M/00;CENTRAL DE EQUIPAMENTOS;09/10/2023 08:38;27/10/2023 09:50;CALIBRAÇÃO - REALIZAÇÃO;ALLIANCE;0,00
202303723;SECADORA DE TRAQUÉIAS;CISA;CISA;HCPE-1979;;25171;UNIDADE DE PROCESSAMENTO DE MATERIAL ESTERILIZADO (CME);07/10/2023 10:55;09/10/2023 18:00;AJUSTE/ REPARO - ESTRUTURA FÍSICA;SUPPORTCARE TECNOLOGIA HOSPITALAR;0,00
202303736;EQUIPAMENTO DE HEMODIÁLISE;4008 S;FRESENIUS MEDICAL CARE;HCPE-0715;407.610;4SXAU380;HEMODIÁLISE;10/10/2023 08:25;11/10/2023 17:30;REPARO / AJUSTE;FRESENIUS HEMO CARE;0,00
202303737;EQUIPAMENTO DE HEMODIÁLISE;4008 S;FRESENIUS MEDICAL CARE;HCPE-0707;;4SXAU368;HEMODIÁLISE;10/10/2023 08:27;18/10/2023 14:50;SUBSTITUIÇÃO DE PEÇA;FRESENIUS HEMO CARE;0,00
202303738;EQUIPAMENTO DE HEMODIÁLISE;4008 S;FRESENIUS MEDICAL CARE;HCPE-0731;407.612;4SXAU675;HEMODIÁLISE;10/10/2023 08:29;12/10/2023 18:30;REPARO / AJUSTE;FRESENIUS HEMO CARE;0,00
202303749;MEDICINA NUCLEAR / GAMA CÂMERA;DISCOVERY NM630 - LINHA NM 600;GE;HCPE-3037;;NM63GY50121;MEDICINA NUCLEAR;11/10/2023 08:54;11/10/2023 12:00;AJUSTE DE POSICIONAMENTO PARTE/ PEÇA;GE HEALTHCARE CLINICAL SYSTEMS EQUIPAMENTOS MEDICOS LTDA.;0,00
202303751;AUTOCLAVE HORIZONTAL;6410/H/2P/E/TS/SO;CISA;HCPE-0905;409.647;16604;UNIDADE DE PROCESSAMENTO DE MATERIAL ESTERILIZADO (CME);11/10/2023 09:04;11/10/2023 15:39;SUBSTITUIÇÃO DE PEÇA;SUPPORTCARE TECNOLOGIA HOSPITALAR;0,00
202303752;BOMBA DE INFUSÃO VOLUMÉTRICA;ST 1000;SAMTRONIC;HCPE-0934;;65076M/00;CENTRAL DE EQUIPAMENTOS;11/10/2023 10:22;27/10/2023 09:10;CALIBRAÇÃO - REALIZAÇÃO;ALLIANCE;0,00
202303754;BOMBA DE INFUSÃO VOLUMÉTRICA;ST 1000;SAMTRONIC;HCPE-0580;;65061M/00;UTI NEONATAL;11/10/2023 13:30;26/10/2023 16:40;CALIBRAÇÃO - REALIZAÇÃO;ALLIANCE;0,00
202303755;BOMBA DE INFUSÃO DE SERINGA;ST7000;SAMTRONIC;HCPE-3015;;31923Q/00;9° NORTE (MATERNIDADE);11/10/2023 13:05;01/12/2023 11:10;CALIBRAÇÃO - REALIZAÇÃO;ALLIANCE;0,00
202303762;EQUIPAMENTO DE HEMODIÁLISE;4008 S;FRESENIUS MEDICAL CARE;HCPE-0710;407.041;4SXAU382;HEMODIÁLISE;16/10/2023 08:00;18/10/2023 13:15;FALSA FALHA TESTES E VERIFICAÇÕES DEFEITO NÃO IDENTIFICADO;FRESENIUS HEMO CARE;0,00
202303763;EQUIPAMENTO DE HEMODIÁLISE;4008 S;FRESENIUS MEDICAL CARE;HCPE-0727;407.046;4SXAU381;HEMODIÁLISE;16/10/2023 07:57;01/11/2023 08:19;REPARO / AJUSTE;FRESENIUS HEMO CARE;0,00
202303764;EQUIPAMENTO DE HEMODIÁLISE;4008 S;FRESENIUS MEDICAL CARE;HCPE-0715;407.610;4SXAU380;HEMODIÁLISE;16/10/2023 08:02;18/10/2023 17:00;SUBSTITUIÇÃO DE ACESSÓRIO;FRESENIUS HEMO CARE;0,00
202303765;EQUIPAMENTO DE HEMODIÁLISE;4008 S;FRESENIUS MEDICAL CARE;HCPE-1657;;4SXAU389;HEMODIÁLISE;16/10/2023 08:04;01/11/2023 08:20;REPARO / AJUSTE;FRESENIUS HEMO CARE;0,00
202303773;BOMBA DE INFUSÃO VOLUMÉTRICA;ST 1000;SAMTRONIC;HCPE-2700;;67295M/00;CENTRAL DE EQUIPAMENTOS;16/10/2023 09:31;09/11/2023 14:30;CALIBRAÇÃO - REALIZAÇÃO;ALLIANCE;0,00
202303777;DIGITALIZADORA DE IMAGENS;CR 85-X;AGFA;HCPE-1470;414.865;5736;RAIO-X (UDI);06/10/2023 08:00;03/11/2023 12:00;SUBSTITUIÇÃO DE PEÇA;CAF SEGURANÇA EM RADIOLOGIA;2.980,00
202303778;DIGITALIZADORA DE IMAGENS;CR 85-X;AGFA;HCPE-1468;414.863;5631;RAIO-X (UDI);10/10/2023 07:30;01/11/2023 12:00;AJUSTE/ REPARO - ESTRUTURA FÍSICA;CAF SEGURANÇA EM RADIOLOGIA;2.980,00
202303782;MEDICINA NUCLEAR / GAMA CÂMERA;DISCOVERY NM630 - LINHA NM 600;GE;HCPE-3037;;NM63GY50121;MEDICINA NUCLEAR;16/10/2023 12:08;16/10/2023 15:46;AJUSTE DE POSICIONAMENTO PARTE/ PEÇA;GE HEALTHCARE DO BRASIL COM. E SER. P/ EMH;0,00
202303784;EQUIPAMENTO DE HEMODIÁLISE;4008 S;FRESENIUS MEDICAL CARE;HCPE-0711;407.070;4SXAU366;HEMODIÁLISE;17/10/2023 08:50;18/10/2023 17:45;FALSA FALHA TESTES E VERIFICAÇÕES DEFEITO NÃO IDENTIFICADO;FRESENIUS HEMO CARE;0,00
202303803;BOMBA DE INFUSÃO VOLUMÉTRICA;ST 1000;SAMTRONIC;HCPE-2701;;67296M/00;CENTRAL DE EQUIPAMENTOS;18/10/2023 13:09;09/11/2023 15:10;CALIBRAÇÃO - REALIZAÇÃO;ALLIANCE;0,00
202303804;BOMBA DE INFUSÃO VOLUMÉTRICA;ST 1000;SAMTRONIC;HCPE-0581;;65006M/00;UTI NEONATAL;18/10/2023 13:11;09/11/2023 14:10;CALIBRAÇÃO - REALIZAÇÃO;ALLIANCE;0,00
202303810;PISTOLA PARA BIOPSIA;UNIT D22;UNIT COMERCIO IMPORTAÇÃO E EXPORTAÇÃO LTDA;HCPE-1891;;;GENÉRICO;18/10/2023 11:39;29/11/2023 11:24;SUBSTITUIÇÃO DE PEÇA;UNIT - INDUSTRIA, COMERCIO, IMPORTACAO E EXPORTACAO LTDA;0,00
202303823;BOMBA DE INFUSÃO VOLUMÉTRICA;ST 1000;SAMTRONIC;HCPE-0105;;64276M/00;UTI GERAL / URCC;20/10/2023 09:06;09/11/2023 13:30;CALIBRAÇÃO - REALIZAÇÃO;ALLIANCE;0,00
202303825;TRÉPANO E DRILL;MA-30000DR;MACOM;HCPE-3575;;RYPD-10051;UNIDADE DE PROCESSAMENTO DE MATERIAL ESTERILIZADO (CME);19/10/2023 12:24;24/10/2023 17:00;VERIFICAÇÃO;MACOM INSTRUMENTAL CIRÚRGICO COM. E IND. LTDA;0,00
202303835;BOMBA DE INFUSÃO VOLUMÉTRICA;ST 1000;SAMTRONIC;HCPE-0192;;64181M/00;11° SUL;23/10/2023 09:12;09/11/2023 15:50;CALIBRAÇÃO - REALIZAÇÃO;ALLIANCE;0,00
202303838;EQUIPAMENTO DE HEMODIÁLISE;4008 S;FRESENIUS MEDICAL CARE;HCPE-0715;407.610;4SXAU380;HEMODIÁLISE;23/10/2023 10:45;24/10/2023 17:00;AJUSTE DE POSICIONAMENTO PARTE/ PEÇA;FRESENIUS HEMO CARE;0,00
202303842;EQUIPAMENTO DE HEMODIÁLISE;4008 S;FRESENIUS MEDICAL CARE;HCPE-1653;760.775;4SXAU387;HEMODIÁLISE;24/10/2023 08:00;24/10/2023 17:45;TESTE DE FUNCIONAMENTO;FRESENIUS HEMO CARE;0,00
202303844;CAMA HOSPITALAR ELÉTRICA;SV2;STRYKER;HCPE-3335;769.434;008928100020500061;HEMODINÂMICA;10/10/2023 12:00;24/10/2023 15:00;VERIFICAÇÃO;STRYKER DO BRASIL LTDA;0,00
202303847;VIDEOCOLONOSCÓPIO;EC530WL;FUJINON;HCPE-2286;;5C643K149;ENDOSCOPIA;20/10/2023 13:28;02/02/2024 15:00;REPARO / AJUSTE;CRM MEDICAL;1.950,00
202303848;VIDEOGASTROSCÓPIO;GIF-XP150N;OLYMPUS;HCPE-1605;;2502432;ENDOSCOPIA;25/10/2023 10:33;22/01/2024 16:33;AJUSTE/ REPARO - ESTRUTURA FÍSICA;INSTRUMENTAÇÃO CIENTIFICA ASSISTEC LTDA;3.124,65
202303851;BOMBA DE INFUSÃO VOLUMÉTRICA;ST 1000;SAMTRONIC;HCPE-0393;;45303M/00;CENTRAL DE EQUIPAMENTOS;26/10/2023 08:22;09/11/2023 15:30;CALIBRAÇÃO - REALIZAÇÃO;ALLIANCE;0,00
202303852;BOMBA DE INFUSÃO VOLUMÉTRICA;ST 1000;SAMTRONIC;HCPE-1831;;64147M/00;CENTRAL DE EQUIPAMENTOS;26/10/2023 08:26;09/11/2023 14:50;CALIBRAÇÃO - REALIZAÇÃO;ALLIANCE;0,00
202303857;BOMBA DE INFUSÃO VOLUMÉTRICA;ST 1000;SAMTRONIC;HCPE-0453;;64286M/00;UTI GERAL / URCC;26/10/2023 14:00;09/11/2023 13:50;CALIBRAÇÃO - REALIZAÇÃO;ALLIANCE;0,00
202303858;BOMBA DE INFUSÃO VOLUMÉTRICA;ST 1000;SAMTRONIC;HCPE-0178;;65008M/00;CENTRAL DE EQUIPAMENTOS;26/10/2023 14:02;09/11/2023 16:10;CALIBRAÇÃO - REALIZAÇÃO;ALLIANCE;0,00
202303861;BOMBA DE INFUSÃO VOLUMÉTRICA;ST 1000;SAMTRONIC;HCPE-2687;;67282M/00;HEMODIÁLISE;27/10/2023 09:09;23/11/2023 17:00;CALIBRAÇÃO - REALIZAÇÃO;ALLIANCE;0,00
202303867;EQUIPAMENTO DE HEMODIÁLISE;4008 S;FRESENIUS MEDICAL CARE;HCPE-0727;407.046;4SXAU381;HEMODIÁLISE;30/10/2023 08:28;02/11/2023 10:00;SUBSTITUIÇÃO DE PEÇA;FRESENIUS HEMO CARE;0,00
202303868;EQUIPAMENTO DE HEMODIÁLISE;4008 S;FRESENIUS MEDICAL CARE;HCPE-0712;407.072;4SXAU390;HEMODIÁLISE;30/10/2023 09:08;01/11/2023 08:16;REPARO / AJUSTE;FRESENIUS HEMO CARE;0,00
202303874;UMIDIFICADOR;TR EVOLUTION;TREND MEDICAL;HCPE-3489;;TRE2021061103;UTI NEONATAL;30/10/2023 09:20;22/01/2024 13:50;REPARO / AJUSTE;TREND MEDICAL IND. E COM. DE PROD. MÉDICOS;0,00
202303928;TERMODESINFECTADORA;155;CISA;HCPE-0906;409.645;25176;UNIDADE DE PROCESSAMENTO DE MATERIAL ESTERILIZADO (CME);27/10/2023 08:00;27/10/2023 21:41;SUBSTITUIÇÃO DE PEÇA;SUPPORTCARE TECNOLOGIA HOSPITALAR;0,00
202303929;BOMBA DE INFUSÃO VOLUMÉTRICA;ST 1000;SAMTRONIC;HCPE-0425;;45258M/00;UTI GERAL / URCC;01/11/2023 09:57;23/11/2023 17:00;CALIBRAÇÃO - REALIZAÇÃO;ALLIANCE;0,00
202303930;AUTOCLAVE HORIZONTAL;HI VAC II;BAUMER;HCPE-0904;759.959;1553.03.7061;UNIDADE DE PROCESSAMENTO DE MATERIAL ESTERILIZADO (CME);01/11/2023 07:59;01/11/2023 18:00;LUBRIFICAÇÃO;BRAXMED COM. SERV. DE EQPTOS MÉD. HOSP. LTDA;0,00
202303940;BOMBA DE INFUSÃO VOLUMÉTRICA;ST 1000;SAMTRONIC;HCPE-0454;;43969M/00;CENTRAL DE EQUIPAMENTOS;06/11/2023 07:36;23/11/2023 17:00;ACOMPANHAMENTO DE SERVIÇO/ATIVIDADE;ALLIANCE;0,00
202303941;BOMBA DE INFUSÃO VOLUMÉTRICA;ST 1000;SAMTRONIC;HCPE-0369;;64340M/00;8° NORTE;06/11/2023 08:47;23/11/2023 17:00;CALIBRAÇÃO - REALIZAÇÃO;ALLIANCE;0,00
202303945;VENTILADOR PULMONAR BIPAP;STELLAR 150;RESMED;HCPE-0967;758.116;20141343274;CENTRAL DE EQUIPAMENTOS;06/11/2023 07:36;02/01/2024 13:20;SUBSTITUIÇÃO DE PEÇA;LUMIAR HEALTH BUILDERS EQUIP HOSPITALARES;1.885,60
202303947;TERMODESINFECTADORA;155;CISA;HCPE-0906;409.645;25176;UNIDADE DE PROCESSAMENTO DE MATERIAL ESTERILIZADO (CME);06/11/2023 14:00;06/11/2023 15:20;SUBSTITUIÇÃO DE PEÇA;SUPPORTCARE TECNOLOGIA HOSPITALAR;0,00
202303955;TOMOGRAFIA POR EMISSÃO DE PÓSITRONS PET/CT;DISCOVERY PET/CT;GE;HCPE-1344;417.828;PET14201PT8;PET SCAN;07/11/2023 08:00;08/11/2023 10:10;CONFIGURAÇÃO;GE HEALTHCARE DO BRASIL COM. E SER. P/ EMH;0,00
202303958;BOMBA DE INFUSÃO DE SERINGA;TE-372;TERUMO;HCPE-3031;;1503000068;BLOCO CIRÚRGICO;06/11/2023 08:00;17/11/2023 17:00;RECOLHIMENTO/DEVOLUÇÃO/ENTREGA DE EQUIPAMENTO/ACESSÓRIO;ASPEN PHARMA INDUSTRIA FARMACEUTICA LTDA;0,00
202303965;EQUIPAMENTO DE HEMODIÁLISE;4008 S;FRESENIUS MEDICAL CARE;HCPE-0709;410.407;4SXAU384;HEMODIÁLISE;08/11/2023 08:07;22/11/2023 14:00;REPARO DE ACESSÓRIO;FRESENIUS HEMO CARE;0,00
202303983;BOMBA DE INFUSÃO VOLUMÉTRICA;ST 1000;SAMTRONIC;HCPE-0040;;64351M/00;CENTRAL DE EQUIPAMENTOS;10/11/2023 08:18;30/11/2023 17:00;CALIBRAÇÃO - REALIZAÇÃO;ALLIANCE;0,00
202303984;BOMBA DE INFUSÃO VOLUMÉTRICA;ST 1000;SAMTRONIC;HCPE-2335;;64255M/00;CENTRAL DE EQUIPAMENTOS;10/11/2023 08:19;30/11/2023 15:00;CALIBRAÇÃO - REALIZAÇÃO;ALLIANCE;0,00
202303986;AUTOCLAVE HORIZONTAL;HI VAC II;BAUMER;HCPE-0904;759.959;1553.03.7061;UNIDADE DE PROCESSAMENTO DE MATERIAL ESTERILIZADO (CME);06/11/2023 09:00;05/12/2023 18:00;SUBSTITUIÇÃO DE PEÇA;BRAXMED COM. SERV. DE EQPTOS MÉD. HOSP. LTDA;7.710,00
202303993;BOMBA DE INFUSÃO VOLUMÉTRICA;ST 1000;SAMTRONIC;HCPE-1244;;45234M/00;CENTRAL DE EQUIPAMENTOS;13/11/2023 09:02;30/11/2023 15:00;CALIBRAÇÃO - REALIZAÇÃO;ALLIANCE;0,00
202304025;TOMOGRAFIA POR EMISSÃO DE PÓSITRONS PET/CT;DISCOVERY PET/CT;GE;HCPE-1344;417.828;PET14201PT8;PET SCAN;16/11/2023 09:14;16/11/2023 13:00;ATUALIZAÇÃO/INSTALAÇÃO/CONFIGURAÇÃO DE SOFTWARE;GE HEALTHCARE DO BRASIL COM. E SER. P/ EMH;0,00
202304026;BOMBA DE INFUSÃO VOLUMÉTRICA;ST 1000;SAMTRONIC;HCPE-2841;;65035M/00;CENTRAL DE EQUIPAMENTOS;09/11/2023 13:28;23/11/2023 17:00;CALIBRAÇÃO - REALIZAÇÃO;ALLIANCE;0,00
202304031;SERRA ÓSSEA PNEUMÁTICA;MA-8000;MACOM;HCPE-2853;;S088;UNIDADE DE PROCESSAMENTO DE MATERIAL ESTERILIZADO (CME);01/11/2023 08:00;07/12/2023 14:30;AJUSTE/ REPARO - ESTRUTURA FÍSICA;TECHLIFE MATERIAIS CIRÚRGICOS;1.100,00
202304032;BOMBA DE INFUSÃO VOLUMÉTRICA;ST 1000;SAMTRONIC;HCPE-0260;;64315M/00;CENTRAL DE EQUIPAMENTOS;16/11/2023 13:12;30/11/2023 15:00;CALIBRAÇÃO - REALIZAÇÃO;ALLIANCE;0,00
202304065;EQUIPAMENTO DE HEMODIÁLISE;4008 S;FRESENIUS MEDICAL CARE;HCPE-0708;407.611;4SXAU371;HEMODIÁLISE;20/11/2023 09:12;22/11/2023 15:00;REPARO DE ACESSÓRIO;FRESENIUS HEMO CARE;0,00
202304082;AUTOCLAVE HORIZONTAL;6410/H/2P/E/TS/SO;CISA;HCPE-0905;409.647;16604;UNIDADE DE PROCESSAMENTO DE MATERIAL ESTERILIZADO (CME);20/11/2023 15:00;20/11/2023 17:40;AJUSTE DE POSICIONAMENTO PARTE/ PEÇA;SUPORTCARE TECNOLOGIA HOSPITALAR LTDA;0,00
202304086;BOMBA DE INFUSÃO VOLUMÉTRICA;ST 1000;SAMTRONIC;HCPE-0263;;64333M/00;CENTRAL DE EQUIPAMENTOS;20/11/2023 14:27;30/11/2023 15:00;CALIBRAÇÃO - REALIZAÇÃO;ALLIANCE;0,00
202304087;BOMBA DE INFUSÃO VOLUMÉTRICA;ST 1000;SAMTRONIC;HCPE-0458;;64174M/00;UTI GERAL / URCC;20/11/2023 14:26;30/11/2023 15:40;CALIBRAÇÃO - REALIZAÇÃO;ALLIANCE;0,00
202304089;BOMBA DE INFUSÃO VOLUMÉTRICA;ST 1000;SAMTRONIC;HCPE-0575;;64320M/00;UTI NEONATAL;21/11/2023 13:20;30/11/2023 15:00;CALIBRAÇÃO - REALIZAÇÃO;ALLIANCE;0,00
202304090;VIDEOGASTROSCÓPIO;EG-530WR;FUJINON;HCPE-2103;;5G361K231;ENDOSCOPIA;17/11/2023 13:00;22/01/2024 15:10;REPARO / AJUSTE;CRM MEDICAL;3.100,00
202304120;EQUIPAMENTO DE HEMODIÁLISE;4008 S;FRESENIUS MEDICAL CARE;HCPE-1653;760.775;4SXAU387;HEMODIÁLISE;22/11/2023 14:49;07/12/2023 17:00;SUBSTITUIÇÃO DE PEÇA;FRESENIUS HEMO CARE;0,00
202304121;EQUIPAMENTO DE HEMODIÁLISE;4008 S;FRESENIUS MEDICAL CARE;HCPE-0730;407.067;4SXAU388;HEMODIÁLISE;22/11/2023 14:51;23/11/2023 08:22;REPARO / AJUSTE;FRESENIUS HEMO CARE;0,00
202304122;EQUIPAMENTO DE HEMODIÁLISE;4008 S;FRESENIUS MEDICAL CARE;HCPE-0712;407.072;4SXAU390;HEMODIÁLISE;22/11/2023 14:55;27/11/2023 06:45;AJUSTE DE POSICIONAMENTO PARTE/ PEÇA;FRESENIUS HEMO CARE;0,00
202304135;BOMBA DE INFUSÃO VOLUMÉTRICA;ST 1000;SAMTRONIC;HCPE-2700;;67295M/00;CENTRAL DE EQUIPAMENTOS;23/11/2023 13:00;30/11/2023 16:20;CALIBRAÇÃO - REALIZAÇÃO;ALLIANCE;0,00
202304142;AUTOCLAVE HORIZONTAL;6410/H/2P/E/TS/SO;CISA;HCPE-0905;409.647;16604;UNIDADE DE PROCESSAMENTO DE MATERIAL ESTERILIZADO (CME);24/11/2023 08:35;24/11/2023 11:40;SUBSTITUIÇÃO DE PEÇA;SUPPORTCARE TECNOLOGIA HOSPITALAR;0,00
202304169;BOMBA DE INFUSÃO VOLUMÉTRICA;ST 1000;SAMTRONIC;HCPE-0388;;64273M/00;CENTRAL DE EQUIPAMENTOS;27/11/2023 08:35;18/12/2023 09:10;CALIBRAÇÃO - REALIZAÇÃO;ALLIANCE;0,00
202304171;EQUIPAMENTO DE HEMODIÁLISE;4008 S;FRESENIUS MEDICAL CARE;HCPE-0708;407.611;4SXAU371;HEMODIÁLISE;27/11/2023 09:21;27/11/2023 09:23;FALSA FALHA TESTES E VERIFICAÇÕES DEFEITO NÃO IDENTIFICADO;FRESENIUS HEMO CARE;0,00
202304172;EQUIPAMENTO DE HEMODIÁLISE;4008 S;FRESENIUS MEDICAL CARE;HCPE-0715;407.610;4SXAU380;HEMODIÁLISE;27/11/2023 09:24;27/11/2023 10:15;FALSA FALHA TESTES E VERIFICAÇÕES DEFEITO NÃO IDENTIFICADO;FRESENIUS HEMO CARE;0,00
202304180;EQUIPAMENTO DE ANGIOGRAFIA / HEMODINÂMICA;ARTIS ZEE FLOOR;SIEMENS;HCPE-2085;;137306;HEMODINÂMICA;21/11/2023 08:43;21/11/2023 10:00;SUBSTITUIÇÃO DE PEÇA;GE HEALTHCARE CLINICAL SYSTEMS EQUIPAMENTOS MEDICOS LTDA.;0,00
202304206;EQUIPAMENTO DE HEMODIÁLISE;4008 S;FRESENIUS MEDICAL CARE;HCPE-0731;407.612;4SXAU675;HEMODIÁLISE;29/11/2023 09:21;07/12/2023 14:00;SUBSTITUIÇÃO DE PEÇA;FRESENIUS HEMO CARE;0,00
202304207;EQUIPAMENTO DE HEMODIÁLISE;4008 S;FRESENIUS MEDICAL CARE;HCPE-0710;407.041;4SXAU382;HEMODIÁLISE;29/11/2023 09:21;05/12/2023 11:15;FALSA FALHA TESTES E VERIFICAÇÕES DEFEITO NÃO IDENTIFICADO;FRESENIUS HEMO CARE;0,00
202304208;EQUIPAMENTO DE HEMODIÁLISE;4008 S;FRESENIUS MEDICAL CARE;HCPE-0708;407.611;4SXAU371;HEMODIÁLISE;29/11/2023 09:22;26/01/2024 12:15;SUBSTITUIÇÃO DE ACESSÓRIO;FRESENIUS HEMO CARE;0,00
202304218;BOMBA DE INFUSÃO VOLUMÉTRICA;ST 1000;SAMTRONIC;HCPE-0862;;64257M/00;CENTRAL DE EQUIPAMENTOS;30/11/2023 09:19;18/12/2023 09:40;CALIBRAÇÃO - REALIZAÇÃO;ALLIANCE;0,00
202304301;RAIO X TELECOMANDADO;AXIOM ICONOS MD;SIEMENS;HCPE-0319;414.843;19233;RAIO-X (UDI);01/12/2023 10:00;14/12/2023 10:30;AJUSTE/ REPARO - CABO / CABO DE FORÇA;IMMAX SERVICES;3.000,00
202304309;EQUIPAMENTO DE HEMODIÁLISE;4008 S;FRESENIUS MEDICAL CARE;HCPE-1657;;4SXAU389;HEMODIÁLISE;04/12/2023 08:50;05/12/2023 14:45;FALSA FALHA TESTES E VERIFICAÇÕES DEFEITO NÃO IDENTIFICADO;FRESENIUS HEMO CARE;0,00
202304310;BOMBA DE INFUSÃO VOLUMÉTRICA;ST 1000;SAMTRONIC;HCPE-0374;;45221M/00;9° NORTE (MATERNIDADE);04/12/2023 13:52;29/12/2023 11:14;CALIBRAÇÃO - REALIZAÇÃO;ALLIANCE;0,00
202304326;BOMBA DE INFUSÃO VOLUMÉTRICA;ST 1000;SAMTRONIC;HCPE-0428;;64218M/00;CENTRAL DE EQUIPAMENTOS;05/12/2023 11:41;29/12/2023 11:46;CALIBRAÇÃO - REALIZAÇÃO;ALLIANCE;0,00
202304332;BOMBA DE INFUSÃO DE SERINGA;ST7000;SAMTRONIC;HCPE-2837;;34676Q/00;9° NORTE (MATERNIDADE);06/12/2023 09:19;29/12/2023 14:00;CALIBRAÇÃO - REALIZAÇÃO;ALLIANCE;0,00
202304333;BOMBA DE INFUSÃO DE SERINGA;ST7000;SAMTRONIC;HCPE-0530;;31329Q/00;UTI NEONATAL;06/12/2023 09:19;29/12/2023 13:30;CALIBRAÇÃO - REALIZAÇÃO;ALLIANCE;0,00
202304335;BOMBA DE INFUSÃO VOLUMÉTRICA;ST 1000;SAMTRONIC;HCPE-2199;;64224M/00;PET SCAN;06/12/2023 10:11;29/12/2023 10:44;CALIBRAÇÃO - REALIZAÇÃO;ALLIANCE;0,00
202304351;ARCO CIRÚRGICO;SIREMOBIL COMPACT;SIEMENS;HCPE-3587;760.334;27013;BLOCO CIRÚRGICO;01/11/2023 08:00;20/11/2023 12:00;AJUSTE/ REPARO - ESTRUTURA FÍSICA;DCA - CONSULTORIA E MANUTENÇÃO DE EQUIPAMENTOS MÉDICOS EIRELI;6.000,00
202304354;ESTEIRA ERGOMÉTRICA;SUPERATL;INBRAMED;HCPE-3055;;7182.12.21;MEDICINA NUCLEAR;05/12/2023 13:30;13/12/2023 12:00;ATUALIZAÇÃO/INSTALAÇÃO/CONFIGURAÇÃO DE SOFTWARE;MEDIHELPER;595,00
202304364;TOMOGRAFIA POR EMISSÃO DE PÓSITRONS PET/CT;DISCOVERY PET/CT;GE;HCPE-1344;417.828;PET14201PT8;PET SCAN;13/12/2023 13:03;21/12/2023 09:20;AJUSTE DE POSICIONAMENTO PARTE/ PEÇA;GE HEALTHCARE CLINICAL SYSTEMS EQUIPAMENTOS MEDICOS LTDA.;0,00
202304391;EQUIPAMENTO DE HEMODIÁLISE;4008 S;FRESENIUS MEDICAL CARE;HCPE-0706;407.065;4SXAU372;HEMODIÁLISE;15/12/2023 08:38;28/12/2023 16:30;SUBSTITUIÇÃO DE PEÇA;FRESENIUS HEMO CARE;0,00
202304392;EQUIPAMENTO DE HEMODIÁLISE;4008 S;FRESENIUS MEDICAL CARE;HCPE-0711;407.070;4SXAU366;HEMODIÁLISE;15/12/2023 08:45;16/12/2023 16:00;REPARO / AJUSTE;FRESENIUS HEMO CARE;0,00
202304426;IMPRESSORA LASER;DRYPIX 6000;FUJIFILM;HCPE-3590;;76535540;HEMODINÂMICA;15/12/2023 16:30;20/12/2023 17:00;AJUSTE DE POSICIONAMENTO PARTE/ PEÇA;FUJIFILM DO BRASIL LTDA;0,00
202304427;BOMBA DE INFUSÃO VOLUMÉTRICA;ST 1000;SAMTRONIC;HCPE-0371;;64170M/00;SALA DE ESTABILIZAÇÃO;21/12/2023 08:24;05/01/2024 09:00;CALIBRAÇÃO - REALIZAÇÃO;ALLIANCE;0,00
202304428;BOMBA DE INFUSÃO VOLUMÉTRICA;ST 1000;SAMTRONIC;HCPE-0261;;64341M/00;BLOCO CIRÚRGICO;21/12/2023 08:25;05/01/2024 09:30;CALIBRAÇÃO - REALIZAÇÃO;ALLIANCE;0,00
202304440;ULTRASSOM;MYLAB 70;ESAOTE;HCPE-1273;760.766;4791;AMB. ORTOPEDIA;06/12/2023 08:00;02/02/2024 15:00;REPARO / AJUSTE;HURTZ REPRESENTAÇÃO COMERCIO IMPORTAÇÃO E EXPORTAÇÃO DE INSTRUMENTOS HOSPITALARES LTDA;0,00
