Identificador;Tipo Equipamento;Modelo;Marca;Localização;Criticidade;Data de Aquisição;Status;Valor (R$);Custo total externo;Peso
nan;DETECTOR FETAL US CORACAO;DF-7001;MEDPEJ;CENTRO OBSTÉTRICO;1.0;2018-01-29;Em uso;9400800.0;301460.0;0.1859087656677958
nan;DETECTOR FETAL US CORACAO;FD-200-B;MD;CENTRO OBSTÉTRICO;1.0;2018-01-05;Em uso;494.0;301460.0;0.1859087656677958
nan;DETECTOR FETAL US CORACAO;FD-200-B;MD;CENTRO OBSTÉTRICO;1.0;2018-01-05;Em uso;494.0;301460.0;0.1859087656677958
nan;CASSETE DIGITALIZADOR;14-HQ-701-G;LG;RAIO-X;1.0;2024-10-21;Em uso;78450.0;301460.0;0.1859087656677958
HCPE-2331,761.431;BILIRRUBINOMETRO CUTANEO;JM-105;DRAGER;UTI NEONATAL;1.0;2019-04-30;Em uso;40000.0;6995.0;0.1671131553633856
HCPE-2043,760.602;BALANCA PACIENTE PLATAFORMA ELETRONICA;LD-1050;LIDER;PATRIMÔNIO;1.0;2018-01-01;Em uso;1100.0;3500.0;0.16689007058925656
HCPE-1836;CRANIOTOMO;DIAMOND MAX;MACOM;BLOCO CIRÚRGICO;1.0;2018-05-15;Em uso;0.0;3500.0;0.16689007058925656
HCPE-1905,760.291;APLICADOR CRIOCAUTERIO;CRYOFAST CT-908;ALIMED TEC;BLOCO CIRÚRGICO;1.0;2018-06-11;Em uso;0.0;1080.0;0.16673560273420868
HCPE-0876,410.188;ASPIRADOR CIRURGICO;089-AME;FANEM;PATRIMÔNIO;1.0;2018-02-27;Em uso;0.0;0.0;0.16666666666666666
HCPE-2172,408.121;ASPIRADOR CIRURGICO;089-AME;FANEM;BLOCO CIRÚRGICO;1.0;2018-02-01;Em uso;7000.0;0.0;0.16666666666666666
HCPE-1490,760.719;ASPIRADOR CIRURGICO;089-AME;FANEM;ENDOSCOPIA;1.0;2018-03-01;Em uso;0.0;0.0;0.16666666666666666
HCPE-1489,760.720;ASPIRADOR CIRURGICO;089-AME;FANEM;ENDOSCOPIA;1.0;2018-03-01;Em uso;0.0;0.0;0.16666666666666666
HCPE-0060,413.702;ASPIRADOR CIRURGICO;089-AME;FANEM;UNIDADE DE BLOCOS CIRÚRGICOS;1.0;2018-02-21;Em uso;5000.0;0.0;0.16666666666666666
HCPE-0113,413.784;ASPIRADOR CIRURGICO;089-AME;FANEM;BLOCO CIRÚRGICO;1.0;2018-02-22;Em uso;0.0;0.0;0.16666666666666666
HCPE-0070,413.673;ASPIRADOR CIRURGICO;089-AME;FANEM;BLOCO CIRÚRGICO;1.0;2018-02-01;Em uso;7000.0;0.0;0.16666666666666666
HCPE-0061,413.750;ASPIRADOR CIRURGICO;089-AME;FANEM;BLOCO CIRÚRGICO;1.0;2018-02-01;Em uso;7000.0;0.0;0.16666666666666666
408.212;ASPIRADOR CIRURGICO;089-R-2-D-2;FANEM;BLOCO CIRÚRGICO;1.0;2018-02-21;Em uso;5000.0;0.0;0.16666666666666666
HCPE-0875,410.187;ASPIRADOR CIRURGICO;089-AME;FANEM;8º NORTE;1.0;2018-02-27;Em uso;0.0;0.0;0.16666666666666666
HCPE-0195,758.759;ASPIRADOR CIRURGICO;089-AME;FANEM;11º SUL;1.0;2018-02-22;Em uso;0.0;0.0;0.16666666666666666
HCPE-1487;ASPIRADOR CIRURGICO;089-AME;FANEM;11º NORTE;1.0;2018-03-01;Em uso;0.0;0.0;0.16666666666666666
HCPE-0803,757.395;ASPIRADOR CIRURGICO;089-AME;FANEM;MATERNIDADE;1.0;2018-02-26;Em uso;0.0;0.0;0.16666666666666666
HCPE-2430,765.186;BISTURI ELETRONICO MONOPOLAR-BIPOLAR;VIO-300-S;ERBE;SERVIÇO DE ENDOSCOPIA;1.0;2019-11-19;Em uso;46500.0;0.0;0.16666666666666666
HCPE-2429,765.185;BISTURI ELETRONICO MONOPOLAR-BIPOLAR;VIO-300-S;ERBE;UNIDADE DE BLOCOS CIRÚRGICOS;1.0;2019-11-19;Em uso;46500.0;0.0;0.16666666666666666
HCPE-3861;CAMA ELETRICA;MS-11.003;MEDI SAUDE;MATERNIDADE;1.0;2024-08-14;Em uso;12099.0;0.0;0.16666666666666666
HCPE-3860;CAMA ELETRICA;MS-11.003;MEDI SAUDE;MATERNIDADE;1.0;2024-08-14;Em uso;12099.0;0.0;0.16666666666666666
HCPE-3859;CAMA ELETRICA;MS-11.003;MEDI SAUDE;MATERNIDADE;1.0;2024-08-14;Em uso;12099.0;0.0;0.16666666666666666
HCPE-3857;CAMA ELETRICA;MS-11.003;MEDI SAUDE;MATERNIDADE;1.0;2024-08-14;Em uso;12099.0;0.0;0.16666666666666666
HCPE-2833,771.997;CABO ENERGIA PECA MAO-CONSOLE;CORE-2-CONSOLE;STRYKER;UNIDADE DE BLOCOS CIRÚRGICOS;1.0;2020-09-17;Em uso;139000.0;0.0;0.16666666666666666
HCPE-3007,;BOMBA ORDENHA;MATERN MILK;EME;UTI NEONATAL;1.0;2021-10-22;Em uso;16700.0;0.0;0.16666666666666666
HCPE-3275,775.740;BISTURI ELETRONICO MONOPOLAR-BIPOLAR;SS-501-SX;WEM; UNIDADE DE BLOCO CIRÚRGICO;1.0;2021-12-06;Em uso;22000.0;0.0;0.16666666666666666
HCPE-3639;BILIRRUBINOMETRO CUTANEO;BM-100-C;NINGBO DAVID;UTI NEONATAL;1.0;2024-04-15;Em uso;34000.0;0.0;0.16666666666666666
HCPE-3276,775.741;BISTURI ELETRONICO MONOPOLAR-BIPOLAR;SS-501-SX;WEM; UNIDADE DE BLOCO CIRÚRGICO;1.0;2021-12-06;Em uso;22000.0;0.0;0.16666666666666666
769.850,HCPE-3858;CAMA ELETRICA;MS-11.003;MEDI SAUDE;MATERNIDADE;1.0;2024-08-14;Em uso;12099.0;0.0;0.16666666666666666
769.851;CAMA ELETRICA;MS-11.003;MEDI SAUDE;MATERNIDADE;1.0;2024-08-14;Em uso;12099.0;0.0;0.16666666666666666
HCPE-3817;CAMA ELETRICA;MS-11.003;MEDI SAUDE;MATERNIDADE;1.0;2024-08-14;Em uso;12099.0;0.0;0.16666666666666666
HCPE-3854;CAMA ELETRICA;MS-11.003;MEDI SAUDE;MATERNIDADE;1.0;2024-08-14;Em uso;12099.0;0.0;0.16666666666666666
HCPE-3855;CAMA ELETRICA;MS-11.003;MEDI SAUDE;MATERNIDADE;1.0;2024-08-14;Em uso;12099.0;0.0;0.16666666666666666
HCPE-3867;CAMA ELETRICA;MS-11.003;MEDI SAUDE;MATERNIDADE;1.0;2024-08-14;Em uso;12099.0;0.0;0.16666666666666666
HCPE-2522,765.073;CAMA ELETRICA;HR-900;HILL-ROM;10º SUL;1.0;2019-12-23;Em uso;17440.0;0.0;0.16666666666666666
HCPE-3862;CAMA ELETRICA;MS-11.003;MEDI SAUDE;MATERNIDADE;1.0;2024-08-14;Em uso;12099.0;0.0;0.16666666666666666
HCPE-3863;CAMA ELETRICA;MS-11.003;MEDI SAUDE;MATERNIDADE;1.0;2024-08-14;Em uso;12099.0;0.0;0.16666666666666666
HCPE-3864;CAMA ELETRICA;MS-11.003;MEDI SAUDE;MATERNIDADE;1.0;2024-08-14;Em uso;12099.0;0.0;0.16666666666666666
HCPE-3865;CAMA ELETRICA;MS-11.003;MEDI SAUDE;MATERNIDADE;1.0;2024-08-14;Em uso;12099.0;0.0;0.16666666666666666
HCPE-3866;CAMA ELETRICA;MS-11.003;MEDI SAUDE;MATERNIDADE;1.0;2024-08-14;Em uso;12099.0;0.0;0.16666666666666666
HCPE-3277,775.742;BISTURI ELETRONICO MONOPOLAR-BIPOLAR;SS-501-SX;WEM; UNIDADE DE BLOCO CIRÚRGICO;1.0;2021-12-06;Em uso;22000.0;0.0;0.16666666666666666
HCPE-3278,775.743;BISTURI ELETRONICO MONOPOLAR-BIPOLAR;SS-501-SX;WEM; UNIDADE DE BLOCO CIRÚRGICO;1.0;2021-12-06;Em uso;22000.0;0.0;0.16666666666666666
HCPE-3136,770.387;BANHO MARIA LABORATORIAL;SSD-10 L;SOLIDSTEEL;HEMOTERAPIA;1.0;2022-02-24;Em uso;1200.0;0.0;0.16666666666666666
HCPE-3134,770.384;BANHO MARIA LABORATORIAL;SSD-10 L;SOLIDSTEEL;TOMOGRAFIA;1.0;2022-02-24;Em uso;1200.0;0.0;0.16666666666666666
HCPE-3380,769.458;CAMA ELETRICA;7500-SV-2;STRYKER;UNIDADE DE BLOCO CIRÚRGICO;1.0;2022-10-14;Em uso;14690.0;0.0;0.16666666666666666
HCPE-3331,769.438;CAMA ELETRICA;7500-SV-2;STRYKER;UNIDADE DE BLOCOS CIRÚRGICOS;1.0;2022-07-06;Em uso;14690.0;0.0;0.16666666666666666
HCPE-3336,769.437;CAMA ELETRICA;7500-SV-2;STRYKER;UNIDADE DE BLOCOS CIRÚRGICOS;1.0;2022-07-06;Em uso;14690.0;0.0;0.16666666666666666
HCPE-3338,769.439;CAMA ELETRICA;7500-SV-2;STRYKER;UNIDADE DE BLOCOS CIRÚRGICOS;1.0;2022-07-06;Em uso;14690.0;0.0;0.16666666666666666
HCPE-3337,769.432;CAMA ELETRICA;7500-SV-2;STRYKER;HEMODINÂMICA;1.0;2022-07-06;Em uso;14690.0;0.0;0.16666666666666666
HCPE-3339,769.433;CAMA ELETRICA;7500-SV-2;STRYKER;HEMODINÂMICA;1.0;2022-07-06;Em uso;14690.0;0.0;0.16666666666666666
HCPE-3375,769.451;CAMA ELETRICA;7500-SV-2;STRYKER;PET SCAN;1.0;2022-10-07;Em uso;14690.0;0.0;0.16666666666666666
HCPE-3377,769.452;CAMA ELETRICA;7500-SV-2;STRYKER;PET SCAN;1.0;2022-10-14;Em uso;14690.0;0.0;0.16666666666666666
HCPE-3384,769.450;CAMA ELETRICA;7500-SV-2;STRYKER;PET SCAN;1.0;2022-10-07;Em uso;14690.0;0.0;0.16666666666666666
HCPE-3376,769.454;CAMA ELETRICA;7500-SV-2;STRYKER;RESSONÂNCIA;1.0;2022-10-14;Em uso;14690.0;0.0;0.16666666666666666
HCPE-3382,769.453;CAMA ELETRICA;7500-SV-2;STRYKER;RESSONÂNCIA;1.0;2022-10-14;Em uso;14690.0;0.0;0.16666666666666666
HCPE-3378,769.457;CAMA ELETRICA;7500-SV-2;STRYKER;UNIDADE DE BLOCO CIRÚRGICO;1.0;2022-10-14;Em uso;14690.0;0.0;0.16666666666666666
HCPE-3340,769.436;CAMA ELETRICA;7500-SV-2;STRYKER;UNIDADE DE BLOCOS CIRÚRGICOS;1.0;2022-07-06;Em uso;14690.0;0.0;0.16666666666666666
HCPE-3332,769.431;CAMA ELETRICA;7500-SV-2;STRYKER;HEMODINÂMICA;1.0;2022-07-06;Em uso;14690.0;0.0;0.16666666666666666
HCPE-3333,769.430;CAMA ELETRICA;7500-SV-2;STRYKER;HEMODINÂMICA;1.0;2022-07-06;Em uso;14690.0;0.0;0.16666666666666666
HCPE-3334,769.435;CAMA ELETRICA;7500-SV-2;STRYKER;HEMODINÂMICA;1.0;2022-07-06;Em uso;14690.0;0.0;0.16666666666666666
HCPE-3335,769.434;CAMA ELETRICA;7500-SV-2;STRYKER;HEMODINÂMICA;1.0;2022-07-06;Em uso;14690.0;0.0;0.16666666666666666
HCPE-2514,765.069;CAMA ELETRICA;HR-900;HILL-ROM;UTI ADULTO- 5º ANDAR;1.0;2019-12-23;Em uso;17440.0;0.0;0.16666666666666666
HCPE-2515,765.077;CAMA ELETRICA;HR-900;HILL-ROM;UTI ADULTO- 5º ANDAR;1.0;2019-12-23;Em uso;17440.0;0.0;0.16666666666666666
HCPE-2516,765.079;CAMA ELETRICA;HR-900;HILL-ROM;UTI ADULTO- 5º ANDAR;1.0;2019-12-23;Em uso;17440.0;0.0;0.16666666666666666
HCPE-2517,765.080;CAMA ELETRICA;HR-900;HILL-ROM;UTI ADULTO- 5º ANDAR;1.0;2019-12-23;Em uso;17440.0;0.0;0.16666666666666666
HCPE-2518,765.076;CAMA ELETRICA;HR-900;HILL-ROM;UTI ADULTO- 5º ANDAR;1.0;2019-12-23;Em uso;17440.0;0.0;0.16666666666666666
HCPE-2519,765.075;CAMA ELETRICA;HR-900;HILL-ROM;UTI ADULTO- 5º ANDAR;1.0;2019-12-23;Em uso;17440.0;0.0;0.16666666666666666
HCPE-2520,765.078;CAMA ELETRICA;HR-900;HILL-ROM;UTI ADULTO- 5º ANDAR;1.0;2019-12-23;Em uso;17440.0;0.0;0.16666666666666666
HCPE-2521,765.074;CAMA ELETRICA;HR-900;HILL-ROM;UTI ADULTO- 5º ANDAR;1.0;2019-12-23;Em uso;17440.0;0.0;0.16666666666666666
HCPE-2523,765.072;CAMA ELETRICA;HR-900;HILL-ROM;UTI ADULTO- 5º ANDAR;1.0;2019-12-23;Em uso;17440.0;0.0;0.16666666666666666
HCPE-2170,408.214;ASPIRADOR CIRURGICO;089-AME;FANEM;BLOCO CIRÚRGICO;1.0;2018-11-27;Em uso;0.0;0.0;0.16666666666666666
HCPE-1492,407.956;ASPIRADOR CIRURGICO;17200;K TAKAOKA;BLOCO CIRÚRGICO;1.0;2018-03-01;Em uso;0.0;0.0;0.16666666666666666
HCPE-1362,410.356;ASPIRADOR CIRURGICO;G-76;GIGANTE;BLOCO CIRÚRGICO;1.0;2018-02-28;Em uso;0.0;0.0;0.16666666666666666
HCPE-1334,407.963;ASPIRADOR CIRURGICO;17200;K TAKAOKA;BLOCO CIRÚRGICO;1.0;2018-02-28;Em uso;0.0;0.0;0.16666666666666666
HCPE-1547,408.249;BALANCA PACIENTE PLATAFORMA ELETRONICA;LD-1050;LIDER;6° SUL;1.0;2016-01-01;Em uso;1100.0;0.0;0.16666666666666666
HCPE-1187;BALANCA PACIENTE PLATAFORMA ELETRONICA;P-200-C;LIDER;AMBULATÓRIO DE PEDIATRIA;1.0;2016-01-01;Em uso;790.0;0.0;0.16666666666666666
HCPE-3372;BALANCA PACIENTE PLATAFORMA ELETRONICA;P-200-C;LIDER;AMBULATÓRIO DE PEDIATRIA;1.0;2022-10-25;Em uso;9800.0;0.0;0.16666666666666666
HCPE-2929;BALANCA PACIENTE PLATAFORMA ELETRONICA;P-200-C;LIDER;9º NORTE;1.0;2020-01-18;Em uso;790.0;0.0;0.16666666666666666
HCPE-2188,405.820;BALANCA PACIENTE PLATAFORMA ELETRONICA;P-200-C;LIDER;AMBULATÓRIO DE GINECOLOGIA;1.0;2016-09-30;Em uso;1059.0;0.0;0.16666666666666666
HCPE-2916,;BALANCA PACIENTE PLATAFORMA ELETRONICA;P-200-C;LIDER;COLPOSCOPIA;1.0;2021-01-18;Em uso;790.0;0.0;0.16666666666666666
HCPE-3678;BALANCA PACIENTE INFANTIL ELETRONICA;ELP-25-BB;BALMAK;MATERNIDADE;1.0;2024-11-13;Em uso;1450.0;0.0;0.16666666666666666
HCPE-3132,770.386;BANHO MARIA LABORATORIAL;SSD-10 L;SOLIDSTEEL;HEMOTERAPIA;1.0;2022-02-24;Em uso;1200.0;0.0;0.16666666666666666
HCPE-2501,405.263;BALANCA PACIENTE PLATAFORMA MECANICA;150;FILIZOLA;TOMOGRAFIA;1.0;2018-01-01;Em uso;1.0;0.0;0.16666666666666666
HCPE-2162,417.006;BALANCA PACIENTE PLATAFORMA MECANICA;150;FILIZOLA;PET SCAN;1.0;2018-11-20;Em uso;1.0;0.0;0.16666666666666666
HCPE-1044,412.894;BALANCA PACIENTE PLATAFORMA MECANICA;31;FILIZOLA;AMBULATÓRIO DE REUMATOLOGIA;1.0;2018-02-26;Em uso;0.0;0.0;0.16666666666666666
HCPE-3392,769.426;CAMA ELETRICA PARTO;RC-208-E;RC MOVEIS;CENTRO OBSTÉTRICO;1.0;2022-10-14;Em uso;12009.68;0.0;0.16666666666666666
HCPE-3364,769.425;CAMA ELETRICA PARTO;RC-208-E;RC MOVEIS;CENTRO OBSTÉTRICO;1.0;2022-10-14;Em uso;12009.68;0.0;0.16666666666666666
HCPE-2537,;CAMA ELETRICA OBESO;RC-203-O;RC MOVEIS;MEDICINA NUCLEAR;1.0;2019-12-23;Em uso;15000.0;0.0;0.16666666666666666
HCPE-2541,;CAMA ELETRICA OBESO;RC-203-O;RC MOVEIS;8º SUL (DIP/COVID);1.0;2019-12-23;Em uso;15000.0;0.0;0.16666666666666666
HCPE-2513,765.070;CAMA ELETRICA;HR-900;HILL-ROM;UTI ADULTO- 5º ANDAR;1.0;2019-12-23;Em uso;17440.0;0.0;0.16666666666666666
HCPE-3381,769.455;CAMA ELETRICA;7500-SV-2;STRYKER;TOMOGRAFIA;1.0;2022-10-14;Em uso;14690.0;0.0;0.16666666666666666
HCPE-3379,769.456;CAMA ELETRICA;7500-SV-2;STRYKER;TOMOGRAFIA;1.0;2022-10-14;Em uso;14690.0;0.0;0.16666666666666666
HCPE-2536,;CAMA ELETRICA OBESO;RC-203-O;RC MOVEIS;SALA DE INFUSÃO;1.0;2019-12-23;Em uso;15000.0;0.0;0.16666666666666666
HCPE-3707;CICLO ERGOMETRO;CICLO CGL-04;IBRAMED;ECOCARDIOGRAFIA;1.0;2025-01-29;Em uso;95000.0;0.0;0.16666666666666666
COM/642301807;COAGULOMETRO;AKTALIKE MINI PLUS II;HELENA LABORATORIES;BLOCO CIRÚRGICO;1.0;2025-09-17;Em uso;11687.24;0.0;0.16666666666666666
HCPE-2544,;CAMA ELETRICA OBESO;RC-203-O;RC MOVEIS;SALA DE ESTABILIZAÇÃO;1.0;2019-12-23;Em uso;15000.0;0.0;0.16666666666666666
HCPE-2902,772.105;CARDIOTOCOGRAFO;F-3;EDAN;CENTRO OBSTÉTRICO - 4º ANDAR;1.0;2021-01-28;Em uso;8900.0;0.0;0.16666666666666666
HCPE-2539,;CAMA ELETRICA OBESO;RC-203-O;RC MOVEIS;8º SUL (DIP/COVID);1.0;2019-12-23;Em uso;15000.0;0.0;0.16666666666666666
HCPE-3133,770.385;BANHO MARIA LABORATORIAL;SSD-10 L;SOLIDSTEEL;HEMOTERAPIA;1.0;2022-02-24;Em uso;1200.0;0.0;0.16666666666666666
HCPE-3142,770.867;DETECTOR FETAL US CORACAO;DF-7000-D;MEDPEJ;CENTRO OBSTÉTRICO;1.0;2022-02-18;Em uso;950.0;0.0;0.16666666666666666
HCPE-3135,770.388;BANHO MARIA LABORATORIAL;SSD-10 L;SOLIDSTEEL;HEMOTERAPIA;1.0;2021-11-25;Em uso;1200.0;0.0;0.16666666666666666
HCPE-3874;DETECTOR FETAL US CORACAO;DF-7001-D;MEDPEJ;CENTRO OBSTÉTRICO;1.0;2025-09-15;Em uso;1073.05;0.0;0.16666666666666666
HCPE-3047,770.168;DETECTOR FETAL US CORACAO;DF-7001-D;MEDPEJ;TRIAGEM OBSTÉTRICA;1.0;2021-12-20;Em uso;550.0;0.0;0.16666666666666666
HCPE-2803,;COAGULOMETRO;AKTALIKE MINI PLUS II;HELENA LABORATORIES;HEMODINÂMICA;1.0;2020-07-31;Em uso;0.0;0.0;0.16666666666666666
HCPE-3873;DETECTOR FETAL US CORACAO;DF-7001-D;MEDPEJ;CENTRO OBSTÉTRICO;1.0;2025-09-15;Em uso;1073.05;0.0;0.16666666666666666
COM/642306515;COAGULOMETRO;AKTALIKE MINI PLUS II;HELENA LABORATORIES;HEMODINÂMICA;1.0;2025-09-17;Em uso;11687.24;0.0;0.16666666666666666
HCPE-3474,;COLCHAO TERMICO;BLANKETROL III;GENTHERM; UNIDADE DE BLOCO CIRÚRGICO;1.0;2023-04-04;Em uso;175.5;0.0;0.16666666666666666
HCPE-2538,;CAMA ELETRICA OBESO;RC-203-O;RC MOVEIS;SALA DE INFUSÃO;1.0;2019-12-23;Em uso;15000.0;0.0;0.16666666666666666
HCPE-2540,;CAMA ELETRICA OBESO;RC-203-O;RC MOVEIS;SALA DE INFUSÃO;1.0;2019-12-23;Em uso;15000.0;0.0;0.16666666666666666
HCPE-2542,;CAMA ELETRICA OBESO;RC-203-O;RC MOVEIS;SALA DE INFUSÃO;1.0;2019-12-23;Em uso;15000.0;0.0;0.16666666666666666
HCPE-2543,;CAMA ELETRICA OBESO;RC-203-O;RC MOVEIS;SALA DE INFUSÃO;1.0;2019-12-23;Em uso;15000.0;0.0;0.16666666666666666
HCPE-2953,;COAGULOMETRO;AKTALIKE MINI PLUS II;HELENA LABORATORIES;UNIDADE DE BLOCOS CIRÚRGICOS;1.0;2021-05-18;Em uso;0.0;0.0;0.16666666666666666
HCPE-1943;CHILLER;TERM-015;FRIOTEC;RESSONÂNCIA;1.0;2018-06-28;Em uso;1.0;0.0;0.16666666666666666
HCPE-3138,770.863;DETECTOR FETAL US CORACAO;DF-7000-D;MEDPEJ;AMBULATÓRIO PRÉ NATAL;1.0;2022-02-18;Em uso;950.0;0.0;0.16666666666666666
HCPE-1753,759.749;DETECTOR FETAL US CORACAO;FD-200-B;MD;CENTRAL DE EQUIPAMENTOS;1.0;2018-01-05;Em uso;494.0;0.0;0.16666666666666666
HCPE-2874,;CARDIOTOCOGRAFO;F-3;EDAN;CENTRO OBSTÉTRICO - 4º ANDAR;1.0;2020-11-25;Em uso;8900.0;0.0;0.16666666666666666
HCPE-2873,;CARDIOTOCOGRAFO;F-3;EDAN;CENTRO OBSTÉTRICO - 4º ANDAR;1.0;2020-11-25;Em uso;8900.0;0.0;0.16666666666666666
HCPE-3354,;CAMERA VIDEO ENDOSCOPIO;IMAGE-1-S H-3-Z TH-100;KARL STORZ; UNIDADE DE BLOCO CIRÚRGICO;1.0;2022-10-06;Em uso;443429.76;0.0;0.16666666666666666
HCPE-3266,770.398;COLCHAO TERMICO;BLANKETROL III;GENTHERM;UTI NEONATAL;1.0;2022-03-24;Em uso;175500.0;0.0;0.16666666666666666
HCPE-3139,770.864;DETECTOR FETAL US CORACAO;DF-7000-D;MEDPEJ;AMBULATÓRIO PRÉ NATAL;1.0;2022-02-18;Em uso;950.0;0.0;0.16666666666666666
HCPE-3141,770.866;DETECTOR FETAL US CORACAO;DF-7000-D;MEDPEJ;AMBULATÓRIO PRÉ NATAL;1.0;2022-02-18;Em uso;950.0;0.0;0.16666666666666666
HCPE-3140,770.865;DETECTOR FETAL US CORACAO;DF-7000-D;MEDPEJ;AMBULATÓRIO PRÉ NATAL;1.0;2022-02-18;Em uso;950.0;0.0;0.16666666666666666
HCPE-1876,759.751;DETECTOR FETAL US CORACAO;FD-200-B;MD;CENTRO OBSTÉTRICO;1.0;2018-01-05;Em uso;494.0;0.0;0.16666666666666666
HCPE-0691;UMIDIFICADOR AQUECEDOR;MISTY-3;INTERMED;CENTRAL DE EQUIPAMENTOS;1.0;2018-02-26;Em uso;0.0;0.0;0.16666666666666666
HCPE-0961;UMIDIFICADOR AQUECEDOR;MISTY-3;INTERMED;CENTRAL DE EQUIPAMENTOS;1.0;2018-02-27;Em uso;0.0;0.0;0.16666666666666666
HCPE-0963;UMIDIFICADOR AQUECEDOR;MISTY-3;INTERMED;CENTRAL DE EQUIPAMENTOS;1.0;2018-02-27;Em uso;0.0;0.0;0.16666666666666666
HCPE-0969;UMIDIFICADOR AQUECEDOR;MR-810;FISHER PAYKEL;CENTRAL DE EQUIPAMENTOS;1.0;2018-02-27;Em uso;0.0;0.0;0.16666666666666666
HCPE-3488;UMIDIFICADOR AQUECEDOR;TR EVOLUTION;TREND MEDICAL;UTI NEONATAL;1.0;2024-12-26;Em uso;1.0;0.0;0.16666666666666666
HCPE-0661;UMIDIFICADOR AQUECEDOR;MISTY-3;INTERMED;UTI NEONATAL;1.0;2018-02-26;Em uso;0.0;0.0;0.16666666666666666
HCPE-0662;UMIDIFICADOR AQUECEDOR;MISTY-3;INTERMED;UTI NEONATAL;1.0;2018-02-26;Em uso;0.0;0.0;0.16666666666666666
HCPE-0663;UMIDIFICADOR AQUECEDOR;MISTY-3;INTERMED;UTI NEONATAL;1.0;2018-02-26;Em uso;0.0;0.0;0.16666666666666666
HCPE-1894;UMIDIFICADOR AQUECEDOR;MR-810;FISHER PAYKEL;UTI NEONATAL;1.0;2018-06-04;Em uso;0.0;0.0;0.16666666666666666
HCPE-1895;UMIDIFICADOR AQUECEDOR;MR-810;FISHER PAYKEL;UTI NEONATAL;1.0;2018-06-04;Em uso;0.0;0.0;0.16666666666666666
HCPE-2351,;UMIDIFICADOR AQUECEDOR;GT-5000;GLOBALTEC;UTI NEONATAL;1.0;2019-02-14;Em uso;0.0;0.0;0.16666666666666666
HCPE-2480,;UMIDIFICADOR AQUECEDOR;GT-5000;GLOBALTEC;UTI NEONATAL;1.0;2019-02-14;Em uso;0.0;0.0;0.16666666666666666
HCPE-2481,;UMIDIFICADOR AQUECEDOR;GT-5000;GLOBALTEC;UTI NEONATAL;1.0;2019-02-14;Em uso;0.0;0.0;0.16666666666666666
HCPE-2482,;UMIDIFICADOR AQUECEDOR;GT-5000;GLOBALTEC;UTI NEONATAL;1.0;2019-02-14;Em uso;0.0;0.0;0.16666666666666666
HCPE-2483,;UMIDIFICADOR AQUECEDOR;GT-5000;GLOBALTEC;UTI NEONATAL;1.0;2019-02-14;Em uso;0.0;0.0;0.16666666666666666
HCPE-2484,;UMIDIFICADOR AQUECEDOR;GT-5000;GLOBALTEC;UTI NEONATAL;1.0;2019-02-14;Em uso;0.0;0.0;0.16666666666666666
HCPE-2488,;UMIDIFICADOR AQUECEDOR;GT-5000;GLOBALTEC;UTI NEONATAL;1.0;2019-11-12;Em uso;0.0;0.0;0.16666666666666666
HCPE-2489,;UMIDIFICADOR AQUECEDOR;GT-5000;GLOBALTEC;UTI NEONATAL;1.0;2019-11-12;Em uso;0.0;0.0;0.16666666666666666
HCPE-2490,;UMIDIFICADOR AQUECEDOR;GT-5000;GLOBALTEC;UTI NEONATAL;1.0;2019-11-12;Em uso;0.0;0.0;0.16666666666666666
HCPE-3065,765.099;UMIDIFICADOR AQUECEDOR;MR-850;FISHER PAYKEL;UTI NEONATAL;1.0;2019-12-23;Em uso;10570.18;0.0;0.16666666666666666
HCPE-2563,774.503;CAMA ELETRICA OBESO;RC-203-O;RC MOVEIS;7º SUL;1.0;2019-12-23;Em uso;15000.0;0.0;0.16666666666666666
HCPE-2524,765.071;CAMA ELETRICA;HR-900;HILL-ROM;UTI ADULTO- 5º ANDAR;1.0;2019-12-23;Em uso;17440.0;0.0;0.16666666666666666
HCPE-3128,;UMIDIFICADOR AQUECEDOR;TR EVOLUTION;TREND MEDICAL;UTI NEONATAL;1.0;2022-03-09;Em uso;41580.0;0.0;0.16666666666666666
HCPE-3127,;UMIDIFICADOR AQUECEDOR;TR EVOLUTION;TREND MEDICAL;UTI NEONATAL;1.0;2022-03-09;Em uso;41580.0;0.0;0.16666666666666666
HCPE-3370;BALANCA PACIENTE PLATAFORMA ELETRONICA;P-200-C;LIDER;PET SCAN;1.0;2022-10-25;Em uso;9800.0;0.0;0.16666666666666666
HCPE-3129,;UMIDIFICADOR AQUECEDOR;TR EVOLUTION;TREND MEDICAL;UTI NEONATAL;1.0;2022-03-09;Em uso;41580.0;0.0;0.16666666666666666
HCPE-2044,760.604;BALANCA PACIENTE PLATAFORMA ELETRONICA;LD-1050;LIDER;RESSONÂNCIA;1.0;2018-01-01;Em uso;1100.0;0.0;0.16666666666666666
HCPE-3365;BALANCA PACIENTE PLATAFORMA ELETRONICA;P-200-C;LIDER;TOMOGRAFIA;1.0;2022-10-25;Em uso;9800.0;0.0;0.16666666666666666
HCPE-2040,760.605;BALANCA PACIENTE PLATAFORMA ELETRONICA;LD-1050;LIDER;HEMODINÂMICA;1.0;2018-01-01;Em uso;1100.0;0.0;0.16666666666666666
HCPE-3489,;UMIDIFICADOR AQUECEDOR;TR EVOLUTION;TREND MEDICAL;UTI NEONATAL;1.0;2023-04-24;Em uso;0.0;0.0;0.16666666666666666
